Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
galfucgalacglcgal14acglcgalgluside_hs[c]	0.00	100000.00	5306.08	-190723.61	201294.20	1.00e-05	1.00e-02
galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs[c]	0.00	100000.00	7176.26	-188853.43	203164.38	1.00e-05	1.00e-02
galgalgalthcrm_hs[c]	0.00	100000.00	4175.28	-191854.41	200163.40	1.00e-05	1.00e-02
galgluside_hs[l]	-850.57	48.98	2252.59	2126.91	2336.71	1.00e-05	1.00e-02
gm3_hs[g]	0.00	100000.00	2767.32	-193262.36	198755.45	1.00e-05	1.00e-02
gd3_hs[g]	0.00	100000.00	3380.23	-192649.46	199368.35	1.00e-05	1.00e-02
gt3_hs[g]	0.00	100000.00	3991.65	-192038.04	199979.78	1.00e-05	1.00e-02
cs_hs_linkage[g]	0.00	100000.00	1383.29	-194646.40	197371.42	1.00e-05	1.00e-02
cs_pre[g]	0.00	100000.00	1883.08	-194146.61	197871.21	1.00e-05	1.00e-02
cs_a_b_pre2[g]	0.00	100000.00	2064.20	-193965.49	198052.33	1.00e-05	1.00e-02
cs_a_b_pre3[g]	0.00	100000.00	2563.99	-193465.70	198552.12	1.00e-05	1.00e-02
cs_c_pre2[g]	0.00	100000.00	2064.20	-193965.49	198052.33	1.00e-05	1.00e-02
cs_c_pre3[g]	0.00	100000.00	2563.99	-193465.70	198552.12	1.00e-05	1.00e-02
cs_d_pre3[g]	0.00	100000.00	2019.09	-194010.60	198007.22	1.00e-05	1.00e-02
cs_d_pre4[g]	0.00	100000.00	2518.88	-193510.81	198507.01	1.00e-05	1.00e-02
cs_e_pre3[g]	0.00	100000.00	1972.50	-194057.19	197960.63	1.00e-05	1.00e-02
cs_e_pre4[g]	0.00	100000.00	2472.29	-193557.40	198460.42	1.00e-05	1.00e-02
Ser_Thr[g]	0.00	100000.00	38.45	-195991.24	196026.57	1.00e-05	1.00e-02
gal[c]	-905.83	3.81	-383.92	-421.07	-388.34	1.00e-05	1.00e-02
galt[c]	-930.62	6.93	-321.73	-365.01	-320.01	1.00e-05	1.00e-02
galside_hs[c]	0.00	100000.00	2000.65	-194029.04	197988.78	1.00e-05	1.00e-02
gal[e]	-905.83	3.81	-369.67	-406.82	-374.08	1.00e-05	1.00e-02
lxser[g]	-1102.39	75592.91	281.64	-147910.14	148431.86	1.00e-05	1.00e-02
l2xser[g]	0.00	100000.00	1114.91	-194914.77	197103.04	1.00e-05	1.00e-02
xser[g]	0.00	100000.00	346.01	-195683.68	196334.13	1.00e-05	1.00e-02
gam[e]	-747.64	8.35	-122.72	-168.77	-118.23	1.00e-05	1.00e-02
gam[c]	-747.64	8.35	-139.14	-185.19	-134.65	1.00e-05	1.00e-02
malt[e]	-1572.04	9.16	-589.08	-636.72	-583.00	1.00e-05	1.00e-02
oagd3_hs[c]	-4118.55	47.48	13.03	-109.72	94.21	1.00e-05	1.00e-02
gd3_hs[c]	0.00	100000.00	3824.37	-192205.31	199812.50	1.00e-05	1.00e-02
oagd3_hs[g]	-4118.55	47.48	-467.70	-590.45	-386.52	1.00e-05	1.00e-02
oagt3_hs[c]	0.00	100000.00	4603.54	-191426.15	200591.66	1.00e-05	1.00e-02
gt3_hs[c]	0.00	100000.00	4516.55	-191513.14	200504.68	1.00e-05	1.00e-02
oagt3_hs[g]	0.00	100000.00	4068.54	-191961.15	200056.67	1.00e-05	1.00e-02
gar[c]	-1624.13	20.01	-1015.59	-1084.50	-988.24	1.00e-05	1.00e-02
fgam[c]	-1715.22	28.91	-1150.13	-1236.48	-1105.35	1.00e-05	1.00e-02
n2m2nmasn[l]	0.00	100000.00	3206.23	-192823.46	199194.35	1.00e-05	1.00e-02
glc_D[l]	-907.42	4.24	-506.64	-544.64	-510.20	1.00e-05	1.00e-02
gluside_hs[l]	0.00	100000.00	1536.32	-194493.37	197524.44	1.00e-05	1.00e-02
gbside_hs[c]	0.00	100000.00	3435.90	-192593.78	199424.03	1.00e-05	1.00e-02
gbside_hs[l]	0.00	100000.00	2638.46	-193391.23	198626.58	1.00e-05	1.00e-02
gcald[m]	-285.48	5.03	-92.51	-132.06	-94.52	1.00e-05	1.00e-02
glyclt[m]	-531.83	5.66	-387.10	-427.87	-387.89	1.00e-05	1.00e-02
lpam[m]	-99.58	25.03	624.06	545.30	661.25	1.00e-05	1.00e-02
alpam[m]	21.13	26.19	1032.61	951.59	1072.06	1.00e-05	1.00e-02
mlthf[m]	-455.50	100000.02	553.17	-195476.56	196541.34	1.00e-05	1.00e-02
dhlam[m]	-114.99	24.71	705.06	626.95	741.62	1.00e-05	1.00e-02
lpro[m]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
alpro[m]	0.00	100000.00	288.72	-195740.97	196276.84	1.00e-05	1.00e-02
dhlpro[m]	0.00	100000.00	96.49	-195933.20	196084.61	1.00e-05	1.00e-02
gchola[c]	-1874.02	250713.27	-47.46	-491475.16	491338.68	1.00e-05	1.00e-02
gd1b2_hs[c]	0.00	100000.00	4824.70	-191204.99	200812.83	1.00e-05	1.00e-02
gd1b2_hs[g]	0.00	100000.00	4264.47	-191765.22	200252.60	1.00e-05	1.00e-02
gd1c_hs[c]	0.00	100000.00	4824.70	-191204.99	200812.83	1.00e-05	1.00e-02
gd1c_hs[g]	0.00	100000.00	4264.47	-191765.22	200252.60	1.00e-05	1.00e-02
gmp[g]	-1267.25	100000.00	-808.85	-196838.54	195179.28	1.00e-05	1.00e-02
gmp[c]	-1267.25	100000.00	-745.83	-196775.52	195242.30	1.00e-05	1.00e-02
gdpddman[c]	-2665.56	100000.00	-1752.41	-197782.10	194235.73	1.00e-05	1.00e-02
glu_L[l]	-696.68	6.36	-429.64	-471.80	-429.05	1.00e-05	1.00e-02
thf[l]	-401.96	113389.35	296.65	-221976.17	222527.90	1.00e-05	1.00e-02
5oxpro[c]	-467.05	10.03	-206.17	-255.51	-198.38	1.00e-05	1.00e-02
Tyr_ggn[c]	0.00	100000.00	43.49	-195986.20	196031.62	1.00e-05	1.00e-02
udpg[c]	-3131.71	17.90	-2176.28	-2241.06	-2153.07	1.00e-05	1.00e-02
ggn[c]	0.00	100000.00	3522.89	-192506.80	199511.01	1.00e-05	1.00e-02
ttc_ggdp[c]	-1536.87	40.85	-103.50	-213.25	-35.31	1.00e-05	1.00e-02
glu_L[r]	-696.68	6.36	-348.76	-390.92	-348.17	1.00e-05	1.00e-02
leuktrC4[r]	-923.30	35.65	1033.74	934.17	1091.75	1.00e-05	1.00e-02
leuktrD4[r]	-458.57	32.35	1237.58	1144.50	1289.11	1.00e-05	1.00e-02
leuktrE4[c]	-311.43	30.67	1254.24	1164.45	1302.48	1.00e-05	1.00e-02
leuktrF4[c]	-776.16	33.40	1050.41	955.25	1104.00	1.00e-05	1.00e-02
ser_L[m]	-513.07	5.92	-175.86	-217.15	-176.13	1.00e-05	1.00e-02
3htmelys[c]	-710.50	75592.90	202.76	-147989.00	148352.97	1.00e-05	1.00e-02
4tmeabut[c]	-332.06	75592.90	363.07	-147828.69	148513.28	1.00e-05	1.00e-02
glac[c]	-872.80	7.76	-524.86	-569.75	-521.53	1.00e-05	1.00e-02
glcr[c]	-1290.84	6.04	-942.90	-984.43	-942.94	1.00e-05	1.00e-02
glac[r]	-872.80	7.76	-524.86	-569.75	-521.53	1.00e-05	1.00e-02
glygn2[c]	0.00	100000.00	4827.66	-191202.03	200815.79	1.00e-05	1.00e-02
glygn1[c]	0.00	100000.00	4827.66	-191202.03	200815.79	1.00e-05	1.00e-02
hs_deg9[l]	0.00	100000.00	2831.60	-193198.09	198819.73	1.00e-05	1.00e-02
glcur[l]	-1085.01	6.07	-784.44	-826.02	-784.42	1.00e-05	1.00e-02
hs_deg10[l]	0.00	100000.00	2611.88	-193417.81	198600.01	1.00e-05	1.00e-02
cs_a_deg2[l]	0.00	100000.00	1825.06	-194204.63	197813.18	1.00e-05	1.00e-02
cs_a_deg3[l]	0.00	100000.00	1596.45	-194433.24	197584.58	1.00e-05	1.00e-02
cs_c_deg2[l]	0.00	100000.00	1825.06	-194204.63	197813.18	1.00e-05	1.00e-02
cs_c_deg3[l]	0.00	100000.00	1596.45	-194433.24	197584.58	1.00e-05	1.00e-02
cs_d_deg3[l]	0.00	100000.00	1784.99	-194244.70	197773.12	1.00e-05	1.00e-02
cs_d_deg4[l]	0.00	100000.00	1557.87	-194471.82	197545.99	1.00e-05	1.00e-02
cs_e_deg3[l]	0.00	100000.00	1743.45	-194286.24	197731.57	1.00e-05	1.00e-02
cs_e_deg4[l]	0.00	100000.00	1517.81	-194511.88	197505.93	1.00e-05	1.00e-02
ha[l]	0.00	100000.00	1332.97	-194696.72	197321.09	1.00e-05	1.00e-02
ha_deg1[l]	0.00	100000.00	1101.40	-194928.29	197089.53	1.00e-05	1.00e-02
ha_pre1[l]	-1536.94	13.12	-871.09	-926.49	-857.25	1.00e-05	1.00e-02
cs_b_pre4[g]	0.00	100000.00	2563.99	-193465.70	198552.12	1.00e-05	1.00e-02
hs_pre10[g]	0.00	100000.00	4633.38	-191396.31	200621.50	1.00e-05	1.00e-02
hs_pre11[g]	0.00	100000.00	4633.38	-191396.31	200621.50	1.00e-05	1.00e-02
cs_a_b_e_pre1[g]	0.00	100000.00	1800.27	-194229.42	197788.39	1.00e-05	1.00e-02
udpglcur[g]	-3319.41	18.25	-2589.21	-2654.67	-2565.31	1.00e-05	1.00e-02
cs_c_d_e_pre1[g]	0.00	100000.00	1800.27	-194229.42	197788.39	1.00e-05	1.00e-02
cs_d_pre2[g]	0.00	100000.00	1756.64	-194273.05	197744.76	1.00e-05	1.00e-02
cs_e_pre2[g]	0.00	100000.00	1711.53	-194318.16	197699.65	1.00e-05	1.00e-02
hs_pre1[g]	0.00	100000.00	1883.08	-194146.61	197871.21	1.00e-05	1.00e-02
hs_pre2[g]	0.00	100000.00	2149.98	-193879.71	198138.10	1.00e-05	1.00e-02
hs_pre3[g]	0.00	100000.00	2649.77	-193379.92	198637.89	1.00e-05	1.00e-02
hs_pre4[g]	0.00	100000.00	2915.18	-193114.51	198903.31	1.00e-05	1.00e-02
hs_pre5[g]	0.00	100000.00	3414.97	-192614.72	199403.10	1.00e-05	1.00e-02
hs_pre6[g]	0.00	100000.00	3678.91	-192350.78	199667.03	1.00e-05	1.00e-02
hs_pre7[g]	0.00	100000.00	4178.70	-191850.99	200166.82	1.00e-05	1.00e-02
hs_pre8[g]	0.00	100000.00	4441.15	-191588.54	200429.27	1.00e-05	1.00e-02
hs_deg3[l]	0.00	100000.00	3800.97	-192228.72	199789.09	1.00e-05	1.00e-02
hs_deg4[l]	0.00	100000.00	3366.79	-192662.90	199354.92	1.00e-05	1.00e-02
hs_deg8[l]	0.00	100000.00	3265.78	-192763.91	199253.90	1.00e-05	1.00e-02
hs_deg14[l]	0.00	100000.00	2769.17	-193260.52	198757.29	1.00e-05	1.00e-02
hs_deg15[l]	0.00	100000.00	2334.99	-193694.70	198323.12	1.00e-05	1.00e-02
hs_deg20[l]	0.00	100000.00	2259.23	-193770.46	198247.36	1.00e-05	1.00e-02
hs_deg21[l]	0.00	100000.00	1825.06	-194204.63	197813.18	1.00e-05	1.00e-02
hs_deg24[l]	0.00	100000.00	1669.17	-194360.52	197657.30	1.00e-05	1.00e-02
hs_deg25[l]	0.00	100000.00	1234.99	-194794.69	197223.12	1.00e-05	1.00e-02
hs_pre9[g]	0.00	100000.00	4940.94	-191088.75	200929.06	1.00e-05	1.00e-02
uacgam[c]	-3144.38	22.74	-2058.52	-2132.78	-2025.82	1.00e-05	1.00e-02
ump[c]	-1598.88	17.02	-1121.98	-1185.03	-1100.49	1.00e-05	1.00e-02
glc_D[g]	-907.42	4.24	-446.07	-484.08	-449.64	1.00e-05	1.00e-02
glcur[c]	-1085.01	6.07	-693.58	-735.16	-693.56	1.00e-05	1.00e-02
glcur[r]	-1085.01	6.07	-693.58	-735.16	-693.56	1.00e-05	1.00e-02
dxtrn[c]	0.00	100000.00	3522.89	-192506.80	199511.01	1.00e-05	1.00e-02
glygn3[c]	0.00	100000.00	3087.96	-192941.72	199076.09	1.00e-05	1.00e-02
guln[r]	-1111.18	4.90	-632.76	-672.06	-635.03	1.00e-05	1.00e-02
gullac[r]	-907.80	6.64	-472.87	-515.58	-471.72	1.00e-05	1.00e-02
gln_L[m]	-526.21	10.14	-43.91	-93.47	-35.92	1.00e-05	1.00e-02
gullac[c]	-907.80	6.64	-472.87	-515.58	-471.72	1.00e-05	1.00e-02
glucys[c]	-809.66	12.46	-244.37	-298.48	-231.83	1.00e-05	1.00e-02
5forthf[c]	-303.67	113389.35	650.92	-221621.90	222882.17	1.00e-05	1.00e-02
forglu[c]	-546.51	12.96	-198.57	-253.66	-185.04	1.00e-05	1.00e-02
oxa[x]	-677.10	10.02	-677.10	-726.43	-669.34	1.00e-05	1.00e-02
glx[c]	-476.60	5.39	-433.11	-473.37	-434.41	1.00e-05	1.00e-02
glyb[e]	-619.22	75592.90	-83.06	-148274.82	148067.15	1.00e-05	1.00e-02
glyc3p[m]	-1335.17	5.24	-997.56	-1037.51	-999.17	1.00e-05	1.00e-02
2pg[c]	-1502.56	5.06	-1328.74	-1368.35	-1330.71	1.00e-05	1.00e-02
glyc_R[c]	-656.58	4.41	-439.12	-477.46	-442.34	1.00e-05	1.00e-02
glyclt[c]	-531.83	5.66	-401.35	-442.12	-402.14	1.00e-05	1.00e-02
glyclt[x]	-531.83	5.66	-404.91	-445.69	-405.70	1.00e-05	1.00e-02
glyc_S[c]	-656.40	3.31	-438.93	-475.10	-444.33	1.00e-05	1.00e-02
glyc[c]	-488.48	6.73	-140.54	-183.42	-139.22	1.00e-05	1.00e-02
glyc[m]	-488.48	6.73	-102.54	-145.42	-101.22	1.00e-05	1.00e-02
gthrd[m]	-961.68	15.86	-189.98	-250.76	-170.76	1.00e-05	1.00e-02
lgt_S[m]	-1246.11	17.17	-281.39	-344.73	-259.63	1.00e-05	1.00e-02
gmp[n]	-1267.25	100000.00	-745.83	-196775.52	195242.30	1.00e-05	1.00e-02
6pgc[r]	-1954.95	6.14	-1520.61	-1562.34	-1520.45	1.00e-05	1.00e-02
ru5p_D[r]	-1602.41	4.86	-1211.44	-1250.66	-1213.79	1.00e-05	1.00e-02
sarcs[c]	-347.08	9.69	-42.64	-91.31	-35.53	1.00e-05	1.00e-02
gp1calpha_hs[c]	0.00	100000.00	6896.79	-189132.90	202884.91	1.00e-05	1.00e-02
gp1calpha_hs[g]	0.00	100000.00	6094.30	-189935.39	202082.42	1.00e-05	1.00e-02
gp1c_hs[c]	0.00	100000.00	6896.79	-189132.90	202884.91	1.00e-05	1.00e-02
gp1c_hs[g]	0.00	100000.00	6094.30	-189935.39	202082.42	1.00e-05	1.00e-02
hdca[r]	-260.82	20.02	1087.44	1018.50	1114.80	1.00e-05	1.00e-02
em2emgacpail_prot_hs[r]	0.00	100000.00	4349.25	-191680.44	200337.37	1.00e-05	1.00e-02
gpi_prot_hs[r]	0.00	100000.00	4610.20	-191419.49	200598.33	1.00e-05	1.00e-02
mgacpail_hs[r]	0.00	100000.00	2957.49	-193072.20	198945.61	1.00e-05	1.00e-02
gq1balpha_hs[c]	0.00	100000.00	6207.57	-189822.11	202195.70	1.00e-05	1.00e-02
gq1balpha_hs[g]	0.00	100000.00	5485.84	-190543.85	201473.96	1.00e-05	1.00e-02
gq1b_hs[c]	0.00	100000.00	6207.57	-189822.11	202195.70	1.00e-05	1.00e-02
gq1b_hs[g]	0.00	100000.00	5485.84	-190543.85	201473.96	1.00e-05	1.00e-02
gsn[c]	-412.77	100000.00	152.49	-195877.21	196140.62	1.00e-05	1.00e-02
gsn[l]	-412.77	100000.00	17.81	-196011.88	196005.94	1.00e-05	1.00e-02
gt1a_hs[c]	0.00	100000.00	5516.88	-190512.81	201505.00	1.00e-05	1.00e-02
gt1a_hs[g]	0.00	100000.00	4875.89	-191153.79	200864.02	1.00e-05	1.00e-02
gthox[m]	-1897.05	31.70	-449.79	-541.61	-399.52	1.00e-05	1.00e-02
gthrd[r]	-961.68	15.86	-265.91	-326.69	-246.69	1.00e-05	1.00e-02
gua[c]	100.11	100000.00	317.42	-195712.27	196305.55	1.00e-05	1.00e-02
xan[c]	-104.42	11.42	69.43	17.35	79.95	1.00e-05	1.00e-02
guln[c]	-1111.18	4.90	-632.76	-672.06	-635.03	1.00e-05	1.00e-02
glcur1p[c]	-1926.77	5.08	-1579.15	-1618.80	-1581.06	1.00e-05	1.00e-02
pe_hs[r]	0.00	100000.00	521.91	-195507.78	196510.03	1.00e-05	1.00e-02
emgacpail_hs[r]	0.00	100000.00	3218.44	-192811.25	199206.57	1.00e-05	1.00e-02
m2gacpail_hs[r]	0.00	100000.00	3392.41	-192637.28	199380.54	1.00e-05	1.00e-02
h2o2[l]	-134.03	25.18	-67.23	-146.28	-29.75	1.00e-05	1.00e-02
h2o2[n]	-134.03	25.18	-47.05	-126.09	-9.56	1.00e-05	1.00e-02
m3gacpail_hs[r]	0.00	100000.00	3827.34	-192202.35	199815.46	1.00e-05	1.00e-02
em3gacpail_hs[r]	0.00	100000.00	4088.29	-191941.40	200076.42	1.00e-05	1.00e-02
emem2gacpail_hs[r]	0.00	100000.00	4349.25	-191680.44	200337.37	1.00e-05	1.00e-02
em2emgacpail_hs[r]	0.00	100000.00	4349.25	-191680.44	200337.37	1.00e-05	1.00e-02
m3emgacpail_hs[r]	0.00	100000.00	4523.22	-191506.47	200511.34	1.00e-05	1.00e-02
gpi_hs[r]	0.00	100000.00	4610.20	-191419.49	200598.33	1.00e-05	1.00e-02
mem2emgacpail_hs[r]	0.00	100000.00	4784.17	-191245.52	200772.29	1.00e-05	1.00e-02
pre_prot[r]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
udpglcur[c]	-3319.41	18.25	-2494.46	-2559.92	-2470.57	1.00e-05	1.00e-02
hcoumarin[c]	-16.72	100000.00	243.36	-195786.34	196231.49	1.00e-05	1.00e-02
hestratriol[c]	0.00	100000.00	1043.80	-194985.88	197031.93	1.00e-05	1.00e-02
hestratriol[r]	0.00	100000.00	1043.80	-194985.88	197031.93	1.00e-05	1.00e-02
4mlacac[c]	-830.82	9.72	-569.90	-618.63	-562.73	1.00e-05	1.00e-02
his_L[c]	-188.75	13.82	202.07	145.29	217.28	1.00e-05	1.00e-02
hista[c]	144.48	14.87	576.52	517.68	593.80	1.00e-05	1.00e-02
his_L[e]	-188.75	13.82	212.94	156.17	228.15	1.00e-05	1.00e-02
im4act[c]	29.95	13.00	290.21	235.04	303.81	1.00e-05	1.00e-02
aacoa[c]	-3403.74	30.29	-1838.22	-1927.28	-1790.73	1.00e-05	1.00e-02
hmgcoa[c]	-3745.24	29.68	-2049.26	-2137.11	-2002.97	1.00e-05	1.00e-02
hmgcoa[m]	-3745.24	29.68	-1863.81	-1951.67	-1817.52	1.00e-05	1.00e-02
hmgcoa[x]	-3745.24	29.68	-2095.70	-2183.55	-2049.41	1.00e-05	1.00e-02
hom_L[c]	-478.97	13.12	-87.59	-142.98	-73.75	1.00e-05	1.00e-02
pheme[c]	0.00	100000.00	1301.81	-194727.88	197289.94	1.00e-05	1.00e-02
pristanal[x]	-36.40	22.20	1571.19	1497.98	1602.83	1.00e-05	1.00e-02
phyt2ohcoa[x]	-3322.50	40.29	-361.49	-470.14	-294.41	1.00e-05	1.00e-02
hpdcacrn[c]	-753.98	75592.90	1290.16	-146901.61	149440.37	1.00e-05	1.00e-02
hpdcacrn[m]	-753.98	75592.90	1513.43	-146678.35	149663.64	1.00e-05	1.00e-02
hpyr[c]	-614.81	4.64	-484.33	-523.12	-487.11	1.00e-05	1.00e-02
hpyr[m]	-614.81	4.64	-470.08	-508.87	-472.85	1.00e-05	1.00e-02
hpyr[x]	-614.81	4.64	-487.89	-526.68	-490.67	1.00e-05	1.00e-02
hretn[c]	-114.26	33.34	1060.02	964.97	1113.50	1.00e-05	1.00e-02
hs_deg1[l]	0.00	100000.00	3734.17	-192295.52	199722.30	1.00e-05	1.00e-02
hs_deg2[l]	0.00	100000.00	3784.60	-192245.09	199772.73	1.00e-05	1.00e-02
hs_deg6[l]	0.00	100000.00	3198.98	-192830.71	199187.11	1.00e-05	1.00e-02
hs_deg7[l]	0.00	100000.00	3246.45	-192783.24	199234.57	1.00e-05	1.00e-02
hs_deg12[l]	0.00	100000.00	2702.37	-193327.32	198690.50	1.00e-05	1.00e-02
hs_deg13[l]	0.00	100000.00	2745.40	-193284.29	198733.52	1.00e-05	1.00e-02
hs_deg18[l]	0.00	100000.00	2192.44	-193837.25	198180.56	1.00e-05	1.00e-02
hs_deg19[l]	0.00	100000.00	2231.02	-193798.67	198219.14	1.00e-05	1.00e-02
cortsn[r]	-1612.40	250713.27	-394.61	-491822.32	490991.52	1.00e-05	1.00e-02
tststerone[r]	-1191.93	250713.27	25.85	-491401.85	491411.99	1.00e-05	1.00e-02
andrstndn[r]	-1178.98	250713.27	-48.18	-491475.88	491337.96	1.00e-05	1.00e-02
nadph[x]	-3117.39	23.68	-2017.60	-2093.70	-1983.07	1.00e-05	1.00e-02
nadp[x]	-3147.09	24.31	-2090.19	-2167.53	-2054.41	1.00e-05	1.00e-02
cholcoaone[x]	-4749.35	250713.28	-1619.10	-493046.81	489767.04	1.00e-05	1.00e-02
eandrstrn[r]	-1359.84	250713.27	-142.05	-491569.75	491244.09	1.00e-05	1.00e-02
andrstandn[r]	-1213.76	250713.27	4.03	-491423.67	491390.17	1.00e-05	1.00e-02
prgnlone[c]	-1167.12	250713.27	224.64	-491203.06	491610.78	1.00e-05	1.00e-02
prgstrn[r]	-1148.26	250713.27	156.51	-491271.19	491542.65	1.00e-05	1.00e-02
prgnlone[r]	-1167.12	250713.27	224.64	-491203.06	491610.78	1.00e-05	1.00e-02
17ahprgnlone[c]	-1334.44	250713.27	57.32	-491370.38	491443.46	1.00e-05	1.00e-02
17ahprgstrn[c]	-1315.58	250713.27	-10.81	-491438.51	491375.33	1.00e-05	1.00e-02
17ahprgnlone[r]	-1334.44	250713.27	57.32	-491370.38	491443.46	1.00e-05	1.00e-02
17ahprgstrn[r]	-1315.58	250713.27	-10.81	-491438.51	491375.33	1.00e-05	1.00e-02
xol7aone[r]	-1152.10	250713.27	761.57	-490666.14	492147.71	1.00e-05	1.00e-02
xol7a[r]	-1170.96	250713.27	829.69	-490598.01	492215.83	1.00e-05	1.00e-02
hspg[l]	0.00	100000.00	3648.87	-192380.82	199636.99	1.00e-05	1.00e-02
hs[l]	0.00	100000.00	3682.26	-192347.42	199670.39	1.00e-05	1.00e-02
hspg[g]	0.00	100000.00	4219.19	-191810.50	200207.31	1.00e-05	1.00e-02
htaxol[c]	-2337.07	320713.50	-119.37	-628747.52	628467.21	1.00e-05	1.00e-02
hxan[c]	100.16	10.93	274.08	222.97	283.62	1.00e-05	1.00e-02
hxan[x]	100.16	10.93	269.35	218.24	278.89	1.00e-05	1.00e-02
pydam[c]	-199.68	15.98	364.78	303.78	384.22	1.00e-05	1.00e-02
pyam5p[c]	-1086.64	21.98	-566.15	-638.92	-534.95	1.00e-05	1.00e-02
taur[c]	-4.98	100000.00	299.43	-195730.26	196287.56	1.00e-05	1.00e-02
icit[c]	-1153.52	7.98	-936.10	-981.44	-932.33	1.00e-05	1.00e-02
icit[x]	-1153.52	7.98	-942.06	-987.40	-938.29	1.00e-05	1.00e-02
3ityr_L[c]	-328.52	17.69	106.09	41.73	128.88	1.00e-05	1.00e-02
iodine[c]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
35diotyr[c]	-267.89	32.69	121.07	27.31	173.27	1.00e-05	1.00e-02
triodthy[c]	-206.36	48.27	315.32	191.02	398.07	1.00e-05	1.00e-02
thyox_L[c]	-145.73	63.79	330.82	176.10	443.97	1.00e-05	1.00e-02
tyr_L[c]	-370.89	13.33	107.48	51.66	121.73	1.00e-05	1.00e-02
hs_deg5[l]	0.00	100000.00	3150.04	-192879.65	199138.16	1.00e-05	1.00e-02
idour[l]	-1076.18	4.96	-775.61	-815.02	-777.76	1.00e-05	1.00e-02
hs_deg16[l]	0.00	100000.00	2378.02	-193651.67	198366.14	1.00e-05	1.00e-02
hs_deg17[l]	0.00	100000.00	2152.37	-193877.31	198140.50	1.00e-05	1.00e-02
hs_deg22[l]	0.00	100000.00	1863.64	-194166.05	197851.76	1.00e-05	1.00e-02
hs_deg23[l]	0.00	100000.00	1633.55	-194396.14	197621.68	1.00e-05	1.00e-02
cs_b_deg3[l]	0.00	100000.00	1825.06	-194204.63	197813.18	1.00e-05	1.00e-02
idour[c]	-1076.18	4.96	-684.75	-724.16	-686.90	1.00e-05	1.00e-02
idp[n]	-2138.74	13.57	-1662.20	-1718.48	-1647.47	1.00e-05	1.00e-02
ile_L[e]	-344.14	10.78	236.67	185.86	245.92	1.00e-05	1.00e-02
ile_L[c]	-344.14	10.78	221.24	170.43	230.49	1.00e-05	1.00e-02
ile_L[m]	-344.14	10.78	282.90	232.09	292.14	1.00e-05	1.00e-02
itacon[m]	-597.94	5.47	-404.97	-445.38	-406.12	1.00e-05	1.00e-02
itp[n]	-3015.10	15.22	-2538.56	-2598.09	-2520.60	1.00e-05	1.00e-02
f1p[c]	-1754.27	4.05	-1276.09	-1313.72	-1280.03	1.00e-05	1.00e-02
xylu_D[c]	-747.44	3.44	-312.52	-348.96	-317.65	1.00e-05	1.00e-02
tagat_D[c]	-899.04	4.29	-377.15	-415.26	-380.61	1.00e-05	1.00e-02
ksii_core2[g]	0.00	100000.00	4996.22	-191033.47	200984.34	1.00e-05	1.00e-02
ksii_core2[l]	0.00	100000.00	4327.63	-191702.06	200315.75	1.00e-05	1.00e-02
ksii_core4[g]	0.00	100000.00	5073.18	-190956.51	201061.31	1.00e-05	1.00e-02
ksii_core4[l]	0.00	100000.00	4394.84	-191634.85	200382.96	1.00e-05	1.00e-02
k[g]	0.00	100000.00	-2.42	-196032.11	195985.70	1.00e-05	1.00e-02
anth[c]	-162.51	10.87	98.43	47.44	107.86	1.00e-05	1.00e-02
4aphdob[c]	-394.40	12.56	-46.48	-100.78	-33.73	1.00e-05	1.00e-02
kynate[c]	-256.92	16.90	4.03	-58.78	25.28	1.00e-05	1.00e-02
lcts[e]	-1576.06	9.15	-593.10	-640.71	-587.05	1.00e-05	1.00e-02
lgt_S[c]	-1246.11	17.17	-376.34	-439.67	-354.57	1.00e-05	1.00e-02
lald_L[m]	-283.62	4.14	5.84	-31.96	2.08	1.00e-05	1.00e-02
lac_L[m]	-514.37	4.09	-273.16	-310.87	-277.01	1.00e-05	1.00e-02
lcts[g]	-1576.06	9.15	-730.26	-777.88	-724.21	1.00e-05	1.00e-02
3spyr[c]	-1240.25	70710.68	-1153.26	-139775.88	137427.79	1.00e-05	1.00e-02
leuktrA4[r]	-90.79	28.05	1170.49	1085.82	1213.59	1.00e-05	1.00e-02
leuktrB4[c]	-289.76	23.87	1058.50	982.03	1093.41	1.00e-05	1.00e-02
leuktrB4[r]	-289.76	23.87	1058.50	982.03	1093.41	1.00e-05	1.00e-02
leuktrC4[c]	-923.30	35.65	1033.74	934.17	1091.75	1.00e-05	1.00e-02
leuktrD4[c]	-458.57	32.35	1237.58	1144.50	1289.11	1.00e-05	1.00e-02
leu_L[e]	-345.97	9.25	234.84	187.01	241.10	1.00e-05	1.00e-02
leu_L[c]	-345.97	9.25	219.41	171.58	225.68	1.00e-05	1.00e-02
