Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
ksii_core4_deg2[l]	0.00	100000.00	4238.61	-191791.08	200226.74	1.00e-05	1.00e-02
ksii_core4_deg3[l]	0.00	100000.00	3570.65	-192459.04	199558.77	1.00e-05	1.00e-02
ksi_deg5[l]	0.00	100000.00	11800.18	-184229.51	207788.30	1.00e-05	1.00e-02
ksi_deg6[l]	0.00	100000.00	11132.21	-184897.48	207120.34	1.00e-05	1.00e-02
ksi_deg8[l]	0.00	100000.00	10312.81	-185716.88	206300.93	1.00e-05	1.00e-02
ksi_deg9[l]	0.00	100000.00	9978.82	-186050.87	205966.95	1.00e-05	1.00e-02
ksi_deg11[l]	0.00	100000.00	9592.11	-186437.58	205580.24	1.00e-05	1.00e-02
ksi_deg12[l]	0.00	100000.00	9258.13	-186771.56	205246.26	1.00e-05	1.00e-02
ksi_deg14[l]	0.00	100000.00	8869.94	-187159.75	204858.06	1.00e-05	1.00e-02
ksi_deg15[l]	0.00	100000.00	8535.96	-187493.73	204524.08	1.00e-05	1.00e-02
ksi_deg17[l]	0.00	100000.00	8146.29	-187883.40	204134.41	1.00e-05	1.00e-02
ksi_deg18[l]	0.00	100000.00	7812.30	-188217.39	203800.43	1.00e-05	1.00e-02
ksi_deg20[l]	0.00	100000.00	7421.15	-188608.54	203409.27	1.00e-05	1.00e-02
ksi_deg21[l]	0.00	100000.00	7087.17	-188942.52	203075.29	1.00e-05	1.00e-02
ksi_deg23[l]	0.00	100000.00	6694.53	-189335.16	202682.66	1.00e-05	1.00e-02
ksi_deg24[l]	0.00	100000.00	6360.55	-189669.14	202348.68	1.00e-05	1.00e-02
galfuc12gal14acglcgalgluside_hs[c]	0.00	100000.00	4305.75	-191723.94	200293.88	1.00e-05	1.00e-02
galfucgalacglcgal14acglcgalgluside_hs[c]	0.00	100000.00	5306.08	-190723.61	201294.20	1.00e-05	1.00e-02
galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs[c]	0.00	100000.00	7176.26	-188853.43	203164.38	1.00e-05	1.00e-02
galgalgalthcrm_hs[c]	0.00	100000.00	4175.28	-191854.41	200163.40	1.00e-05	1.00e-02
galgluside_hs[l]	-850.72	48.94	2252.44	2126.84	2336.48	1.00e-05	1.00e-02
gm3_hs[g]	0.00	100000.00	2767.32	-193262.36	198755.45	1.00e-05	1.00e-02
gd3_hs[g]	0.00	100000.00	3380.23	-192649.46	199368.35	1.00e-05	1.00e-02
gt3_hs[g]	0.00	100000.00	3991.65	-192038.04	199979.78	1.00e-05	1.00e-02
cs_hs_linkage[g]	0.00	100000.00	1383.29	-194646.40	197371.42	1.00e-05	1.00e-02
cs_pre[g]	0.00	100000.00	1883.08	-194146.61	197871.21	1.00e-05	1.00e-02
cs_a_b_pre2[g]	0.00	100000.00	2064.20	-193965.49	198052.33	1.00e-05	1.00e-02
cs_a_b_pre3[g]	0.00	100000.00	2563.99	-193465.70	198552.12	1.00e-05	1.00e-02
cs_c_pre2[g]	0.00	100000.00	2064.20	-193965.49	198052.33	1.00e-05	1.00e-02
cs_c_pre3[g]	0.00	100000.00	2563.99	-193465.70	198552.12	1.00e-05	1.00e-02
cs_d_pre3[g]	0.00	100000.00	2019.09	-194010.60	198007.22	1.00e-05	1.00e-02
cs_d_pre4[g]	0.00	100000.00	2518.88	-193510.81	198507.01	1.00e-05	1.00e-02
cs_e_pre3[g]	0.00	100000.00	1972.50	-194057.19	197960.63	1.00e-05	1.00e-02
cs_e_pre4[g]	0.00	100000.00	2472.29	-193557.40	198460.42	1.00e-05	1.00e-02
Ser_Thr[g]	0.00	100000.00	38.45	-195991.24	196026.57	1.00e-05	1.00e-02
gal[c]	-905.82	3.80	-383.91	-421.06	-388.33	1.00e-05	1.00e-02
galt[c]	-930.58	6.94	-321.68	-364.97	-319.97	1.00e-05	1.00e-02
galside_hs[c]	0.00	100000.00	2000.65	-194029.04	197988.78	1.00e-05	1.00e-02
gal[e]	-905.82	3.80	-369.66	-406.81	-374.08	1.00e-05	1.00e-02
lxser[g]	-1102.86	75592.91	281.17	-147910.62	148431.39	1.00e-05	1.00e-02
l2xser[g]	0.00	100000.00	1114.91	-194914.77	197103.04	1.00e-05	1.00e-02
xser[g]	0.00	100000.00	346.01	-195683.68	196334.13	1.00e-05	1.00e-02
gam[e]	-747.55	8.34	-122.63	-168.67	-118.15	1.00e-05	1.00e-02
gam[c]	-747.55	8.34	-139.05	-185.09	-134.57	1.00e-05	1.00e-02
malt[e]	-1574.63	7.66	-591.67	-636.36	-588.53	1.00e-05	1.00e-02
oagd3_hs[c]	0.00	100000.00	3911.36	-192118.33	199899.48	1.00e-05	1.00e-02
gd3_hs[c]	0.00	100000.00	3824.37	-192205.31	199812.50	1.00e-05	1.00e-02
oagd3_hs[g]	0.00	100000.00	3457.12	-192572.57	199445.24	1.00e-05	1.00e-02
oagt3_hs[c]	0.00	100000.00	4603.54	-191426.15	200591.66	1.00e-05	1.00e-02
gt3_hs[c]	0.00	100000.00	4516.55	-191513.14	200504.68	1.00e-05	1.00e-02
oagt3_hs[g]	0.00	100000.00	4068.54	-191961.15	200056.67	1.00e-05	1.00e-02
gar[c]	-1624.05	20.00	-1015.51	-1084.39	-988.19	1.00e-05	1.00e-02
fgam[c]	-1715.85	28.89	-1150.77	-1237.07	-1106.03	1.00e-05	1.00e-02
n2m2nmasn[l]	0.00	100000.00	3206.23	-192823.46	199194.35	1.00e-05	1.00e-02
glc_D[l]	-907.35	4.24	-506.58	-544.58	-510.14	1.00e-05	1.00e-02
gluside_hs[l]	0.00	100000.00	1536.32	-194493.37	197524.44	1.00e-05	1.00e-02
gbside_hs[c]	0.00	100000.00	3435.90	-192593.78	199424.03	1.00e-05	1.00e-02
gbside_hs[l]	0.00	100000.00	2638.46	-193391.23	198626.58	1.00e-05	1.00e-02
gcald[m]	-285.47	5.04	-92.50	-132.06	-94.50	1.00e-05	1.00e-02
glyclt[m]	-531.72	5.66	-387.00	-427.78	-387.78	1.00e-05	1.00e-02
lpam[m]	-99.61	25.01	624.03	545.31	661.18	1.00e-05	1.00e-02
alpam[m]	21.16	26.17	1032.64	951.67	1072.06	1.00e-05	1.00e-02
mlthf[m]	-331.51	113389.35	677.16	-221595.66	222908.41	1.00e-05	1.00e-02
dhlam[m]	-115.03	24.69	705.03	626.95	741.54	1.00e-05	1.00e-02
lpro[m]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
alpro[m]	0.00	100000.00	288.72	-195740.97	196276.84	1.00e-05	1.00e-02
dhlpro[m]	0.00	100000.00	96.49	-195933.20	196084.61	1.00e-05	1.00e-02
gchola[c]	-1872.83	250713.27	-46.27	-491473.97	491339.87	1.00e-05	1.00e-02
gd1b2_hs[c]	0.00	100000.00	4824.70	-191204.99	200812.83	1.00e-05	1.00e-02
gd1b2_hs[g]	0.00	100000.00	4264.47	-191765.22	200252.60	1.00e-05	1.00e-02
gd1c_hs[c]	0.00	100000.00	4824.70	-191204.99	200812.83	1.00e-05	1.00e-02
gd1c_hs[g]	0.00	100000.00	4264.47	-191765.22	200252.60	1.00e-05	1.00e-02
gmp[g]	-1267.00	100000.00	-808.60	-196838.29	195179.53	1.00e-05	1.00e-02
gmp[c]	-1267.00	100000.00	-745.58	-196775.27	195242.55	1.00e-05	1.00e-02
gdpddman[c]	-2665.46	100000.00	-1752.31	-197782.01	194235.82	1.00e-05	1.00e-02
glu_L[l]	-696.56	6.36	-429.52	-471.68	-428.93	1.00e-05	1.00e-02
thf[l]	-397.30	113389.35	301.31	-221971.51	222532.56	1.00e-05	1.00e-02
5oxpro[c]	-467.07	10.02	-206.19	-255.52	-198.42	1.00e-05	1.00e-02
Tyr_ggn[c]	0.00	100000.00	43.49	-195986.20	196031.62	1.00e-05	1.00e-02
udpg[c]	-3131.74	17.89	-2176.31	-2241.06	-2153.12	1.00e-05	1.00e-02
ggn[c]	0.00	100000.00	3522.89	-192506.80	199511.01	1.00e-05	1.00e-02
ttc_ggdp[c]	-1537.22	40.82	-103.84	-213.53	-35.72	1.00e-05	1.00e-02
glu_L[r]	-696.56	6.36	-348.64	-390.80	-348.05	1.00e-05	1.00e-02
leuktrC4[r]	-923.65	35.63	1033.39	933.88	1091.34	1.00e-05	1.00e-02
leuktrD4[r]	-458.89	32.32	1237.26	1144.23	1288.74	1.00e-05	1.00e-02
leuktrE4[c]	-311.73	30.64	1253.94	1164.19	1302.12	1.00e-05	1.00e-02
leuktrF4[c]	-776.49	33.38	1050.07	954.97	1103.61	1.00e-05	1.00e-02
ser_L[m]	-512.94	5.92	-175.73	-217.02	-176.01	1.00e-05	1.00e-02
3htmelys[c]	-710.21	75592.90	203.06	-147988.71	148353.26	1.00e-05	1.00e-02
4tmeabut[c]	-331.83	75592.90	363.31	-147828.45	148513.52	1.00e-05	1.00e-02
glac[c]	-872.80	7.75	-524.86	-569.74	-521.55	1.00e-05	1.00e-02
glcr[c]	-1290.83	6.03	-942.89	-984.40	-942.93	1.00e-05	1.00e-02
glac[r]	-872.80	7.75	-524.86	-569.74	-521.55	1.00e-05	1.00e-02
glygn2[c]	0.00	100000.00	4827.66	-191202.03	200815.79	1.00e-05	1.00e-02
glygn1[c]	0.00	100000.00	4827.66	-191202.03	200815.79	1.00e-05	1.00e-02
hs_deg9[l]	0.00	100000.00	2831.60	-193198.09	198819.73	1.00e-05	1.00e-02
glcur[l]	-1085.01	6.07	-784.44	-826.03	-784.42	1.00e-05	1.00e-02
hs_deg10[l]	0.00	100000.00	2611.88	-193417.81	198600.01	1.00e-05	1.00e-02
cs_a_deg2[l]	0.00	100000.00	1825.06	-194204.63	197813.18	1.00e-05	1.00e-02
cs_a_deg3[l]	0.00	100000.00	1596.45	-194433.24	197584.58	1.00e-05	1.00e-02
cs_c_deg2[l]	0.00	100000.00	1825.06	-194204.63	197813.18	1.00e-05	1.00e-02
cs_c_deg3[l]	0.00	100000.00	1596.45	-194433.24	197584.58	1.00e-05	1.00e-02
cs_d_deg3[l]	0.00	100000.00	1784.99	-194244.70	197773.12	1.00e-05	1.00e-02
cs_d_deg4[l]	0.00	100000.00	1557.87	-194471.82	197545.99	1.00e-05	1.00e-02
cs_e_deg3[l]	0.00	100000.00	1743.45	-194286.24	197731.57	1.00e-05	1.00e-02
cs_e_deg4[l]	0.00	100000.00	1517.81	-194511.88	197505.93	1.00e-05	1.00e-02
ha[l]	0.00	100000.00	1332.97	-194696.72	197321.09	1.00e-05	1.00e-02
ha_deg1[l]	0.00	100000.00	1101.40	-194928.29	197089.53	1.00e-05	1.00e-02
ha_pre1[l]	-1536.68	13.11	-870.83	-926.21	-857.01	1.00e-05	1.00e-02
cs_b_pre4[g]	0.00	100000.00	2563.99	-193465.70	198552.12	1.00e-05	1.00e-02
hs_pre10[g]	0.00	100000.00	4633.38	-191396.31	200621.50	1.00e-05	1.00e-02
hs_pre11[g]	0.00	100000.00	4633.38	-191396.31	200621.50	1.00e-05	1.00e-02
cs_a_b_e_pre1[g]	0.00	100000.00	1800.27	-194229.42	197788.39	1.00e-05	1.00e-02
udpglcur[g]	-3319.41	18.24	-2589.21	-2654.64	-2565.34	1.00e-05	1.00e-02
cs_c_d_e_pre1[g]	0.00	100000.00	1800.27	-194229.42	197788.39	1.00e-05	1.00e-02
cs_d_pre2[g]	0.00	100000.00	1756.64	-194273.05	197744.76	1.00e-05	1.00e-02
cs_e_pre2[g]	0.00	100000.00	1711.53	-194318.16	197699.65	1.00e-05	1.00e-02
hs_pre1[g]	0.00	100000.00	1883.08	-194146.61	197871.21	1.00e-05	1.00e-02
hs_pre2[g]	0.00	100000.00	2149.98	-193879.71	198138.10	1.00e-05	1.00e-02
hs_pre3[g]	0.00	100000.00	2649.77	-193379.92	198637.89	1.00e-05	1.00e-02
hs_pre4[g]	0.00	100000.00	2915.18	-193114.51	198903.31	1.00e-05	1.00e-02
hs_pre5[g]	0.00	100000.00	3414.97	-192614.72	199403.10	1.00e-05	1.00e-02
hs_pre6[g]	0.00	100000.00	3678.91	-192350.78	199667.03	1.00e-05	1.00e-02
hs_pre7[g]	0.00	100000.00	4178.70	-191850.99	200166.82	1.00e-05	1.00e-02
hs_pre8[g]	0.00	100000.00	4441.15	-191588.54	200429.27	1.00e-05	1.00e-02
hs_deg3[l]	0.00	100000.00	3800.97	-192228.72	199789.09	1.00e-05	1.00e-02
hs_deg4[l]	0.00	100000.00	3366.79	-192662.90	199354.92	1.00e-05	1.00e-02
hs_deg8[l]	0.00	100000.00	3265.78	-192763.91	199253.90	1.00e-05	1.00e-02
hs_deg14[l]	0.00	100000.00	2769.17	-193260.52	198757.29	1.00e-05	1.00e-02
hs_deg15[l]	0.00	100000.00	2334.99	-193694.70	198323.12	1.00e-05	1.00e-02
hs_deg20[l]	0.00	100000.00	2259.23	-193770.46	198247.36	1.00e-05	1.00e-02
hs_deg21[l]	0.00	100000.00	1825.06	-194204.63	197813.18	1.00e-05	1.00e-02
hs_deg24[l]	0.00	100000.00	1669.17	-194360.52	197657.30	1.00e-05	1.00e-02
hs_deg25[l]	0.00	100000.00	1234.99	-194794.69	197223.12	1.00e-05	1.00e-02
hs_pre9[g]	0.00	100000.00	4940.94	-191088.75	200929.06	1.00e-05	1.00e-02
uacgam[c]	-3144.65	22.72	-2058.79	-2133.01	-2026.12	1.00e-05	1.00e-02
ump[c]	-1598.73	17.02	-1121.83	-1184.87	-1100.34	1.00e-05	1.00e-02
glc_D[g]	-907.35	4.24	-446.01	-484.01	-449.57	1.00e-05	1.00e-02
glcur[c]	-1085.01	6.07	-693.58	-735.17	-693.56	1.00e-05	1.00e-02
glcur[r]	-1085.01	6.07	-693.58	-735.17	-693.56	1.00e-05	1.00e-02
dxtrn[c]	0.00	100000.00	3522.89	-192506.80	199511.01	1.00e-05	1.00e-02
glygn3[c]	0.00	100000.00	3087.96	-192941.72	199076.09	1.00e-05	1.00e-02
guln[r]	-1111.15	4.90	-632.73	-672.02	-635.00	1.00e-05	1.00e-02
gullac[r]	-907.77	6.64	-472.84	-515.55	-471.71	1.00e-05	1.00e-02
gln_L[m]	-526.20	10.14	-43.91	-93.47	-35.91	1.00e-05	1.00e-02
gullac[c]	-907.77	6.64	-472.84	-515.55	-471.71	1.00e-05	1.00e-02
glucys[c]	-809.68	12.45	-244.39	-298.48	-231.87	1.00e-05	1.00e-02
5forthf[c]	-305.05	113389.35	649.54	-221623.28	222880.80	1.00e-05	1.00e-02
forglu[c]	-546.17	12.95	-198.23	-253.30	-184.72	1.00e-05	1.00e-02
oxa[x]	-677.10	10.03	-677.10	-726.44	-669.32	1.00e-05	1.00e-02
glx[c]	-476.48	5.40	-432.99	-473.26	-434.28	1.00e-05	1.00e-02
glyb[e]	-618.86	75592.90	-82.70	-148274.46	148067.51	1.00e-05	1.00e-02
glyc3p[m]	-1335.22	5.24	-997.61	-1037.56	-999.22	1.00e-05	1.00e-02
2pg[c]	-1502.42	5.06	-1328.61	-1368.21	-1330.57	1.00e-05	1.00e-02
glyc_R[c]	-656.37	3.30	-438.91	-475.07	-444.31	1.00e-05	1.00e-02
glyclt[c]	-531.72	5.66	-401.25	-442.03	-402.03	1.00e-05	1.00e-02
glyclt[x]	-531.72	5.66	-404.81	-445.59	-405.59	1.00e-05	1.00e-02
glyc_S[c]	-656.37	3.30	-438.91	-475.07	-444.31	1.00e-05	1.00e-02
glyc[c]	-488.47	6.74	-140.53	-183.42	-139.20	1.00e-05	1.00e-02
glyc[m]	-488.47	6.74	-102.52	-145.42	-101.20	1.00e-05	1.00e-02
gthrd[m]	-961.71	15.85	-190.01	-250.76	-170.81	1.00e-05	1.00e-02
lgt_S[m]	-1246.17	17.15	-281.46	-344.76	-259.71	1.00e-05	1.00e-02
gmp[n]	-1267.00	100000.00	-745.58	-196775.27	195242.55	1.00e-05	1.00e-02
6pgc[r]	-1954.95	6.14	-1520.62	-1562.34	-1520.46	1.00e-05	1.00e-02
ru5p_D[r]	-1602.32	4.86	-1211.36	-1250.57	-1213.70	1.00e-05	1.00e-02
sarcs[c]	-346.85	9.68	-42.41	-91.07	-35.31	1.00e-05	1.00e-02
gp1calpha_hs[c]	0.00	100000.00	6896.79	-189132.90	202884.91	1.00e-05	1.00e-02
gp1calpha_hs[g]	0.00	100000.00	6094.30	-189935.39	202082.42	1.00e-05	1.00e-02
gp1c_hs[c]	0.00	100000.00	6896.79	-189132.90	202884.91	1.00e-05	1.00e-02
gp1c_hs[g]	0.00	100000.00	6094.30	-189935.39	202082.42	1.00e-05	1.00e-02
hdca[r]	-260.82	20.02	1087.44	1018.52	1114.79	1.00e-05	1.00e-02
em2emgacpail_prot_hs[r]	0.00	100000.00	4349.25	-191680.44	200337.37	1.00e-05	1.00e-02
gpi_prot_hs[r]	0.00	100000.00	4610.20	-191419.49	200598.33	1.00e-05	1.00e-02
mgacpail_hs[r]	0.00	100000.00	2957.49	-193072.20	198945.61	1.00e-05	1.00e-02
gq1balpha_hs[c]	0.00	100000.00	6207.57	-189822.11	202195.70	1.00e-05	1.00e-02
gq1balpha_hs[g]	0.00	100000.00	5485.84	-190543.85	201473.96	1.00e-05	1.00e-02
gq1b_hs[c]	0.00	100000.00	6207.57	-189822.11	202195.70	1.00e-05	1.00e-02
gq1b_hs[g]	0.00	100000.00	5485.84	-190543.85	201473.96	1.00e-05	1.00e-02
gsn[c]	-412.51	100000.00	152.74	-195876.95	196140.87	1.00e-05	1.00e-02
gsn[l]	-412.51	100000.00	18.07	-196011.62	196006.20	1.00e-05	1.00e-02
gt1a_hs[c]	0.00	100000.00	5516.88	-190512.81	201505.00	1.00e-05	1.00e-02
gt1a_hs[g]	0.00	100000.00	4875.89	-191153.79	200864.02	1.00e-05	1.00e-02
gthox[m]	-1897.14	31.68	-449.87	-541.65	-399.66	1.00e-05	1.00e-02
gthrd[r]	-961.71	15.85	-265.94	-326.69	-246.75	1.00e-05	1.00e-02
gua[c]	100.45	100000.00	317.76	-195711.94	196305.89	1.00e-05	1.00e-02
xan[c]	-104.32	11.42	69.53	17.46	80.03	1.00e-05	1.00e-02
guln[c]	-1111.15	4.90	-632.73	-672.02	-635.00	1.00e-05	1.00e-02
glcur1p[c]	-1926.78	5.08	-1579.16	-1618.80	-1581.08	1.00e-05	1.00e-02
pe_hs[r]	0.00	100000.00	521.91	-195507.78	196510.03	1.00e-05	1.00e-02
emgacpail_hs[r]	0.00	100000.00	3218.44	-192811.25	199206.57	1.00e-05	1.00e-02
m2gacpail_hs[r]	0.00	100000.00	3392.41	-192637.28	199380.54	1.00e-05	1.00e-02
h2o2[l]	-134.03	25.17	-67.23	-146.26	-29.78	1.00e-05	1.00e-02
h2o2[n]	-134.03	25.17	-47.05	-126.07	-9.59	1.00e-05	1.00e-02
m3gacpail_hs[r]	0.00	100000.00	3827.34	-192202.35	199815.46	1.00e-05	1.00e-02
em3gacpail_hs[r]	0.00	100000.00	4088.29	-191941.40	200076.42	1.00e-05	1.00e-02
emem2gacpail_hs[r]	0.00	100000.00	4349.25	-191680.44	200337.37	1.00e-05	1.00e-02
em2emgacpail_hs[r]	0.00	100000.00	4349.25	-191680.44	200337.37	1.00e-05	1.00e-02
m3emgacpail_hs[r]	0.00	100000.00	4523.22	-191506.47	200511.34	1.00e-05	1.00e-02
gpi_hs[r]	0.00	100000.00	4610.20	-191419.49	200598.33	1.00e-05	1.00e-02
mem2emgacpail_hs[r]	0.00	100000.00	4784.17	-191245.52	200772.29	1.00e-05	1.00e-02
pre_prot[r]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
udpglcur[c]	-3319.41	18.24	-2494.46	-2559.89	-2470.60	1.00e-05	1.00e-02
hcoumarin[c]	-16.90	100000.00	243.17	-195786.52	196231.30	1.00e-05	1.00e-02
hestratriol[c]	0.00	100000.00	1043.80	-194985.88	197031.93	1.00e-05	1.00e-02
hestratriol[r]	0.00	100000.00	1043.80	-194985.88	197031.93	1.00e-05	1.00e-02
4mlacac[c]	-830.94	9.71	-570.01	-618.72	-562.85	1.00e-05	1.00e-02
his_L[c]	-188.80	13.81	202.02	145.27	217.21	1.00e-05	1.00e-02
hista[c]	144.50	14.86	576.55	517.73	593.80	1.00e-05	1.00e-02
his_L[e]	-188.80	13.81	212.90	156.14	228.09	1.00e-05	1.00e-02
im4act[c]	29.87	12.99	290.13	234.99	303.72	1.00e-05	1.00e-02
aacoa[c]	-3404.75	30.27	-1839.23	-1928.24	-1791.78	1.00e-05	1.00e-02
hmgcoa[c]	-3746.34	29.65	-2050.35	-2138.16	-2004.11	1.00e-05	1.00e-02
hmgcoa[m]	-3746.34	29.65	-1864.91	-1952.72	-1818.67	1.00e-05	1.00e-02
hmgcoa[x]	-3746.34	29.65	-2096.79	-2184.60	-2050.55	1.00e-05	1.00e-02
hom_L[c]	-479.37	13.13	-87.99	-143.42	-74.12	1.00e-05	1.00e-02
pheme[c]	0.00	100000.00	1301.81	-194727.88	197289.94	1.00e-05	1.00e-02
pristanal[x]	-36.44	22.19	1571.14	1497.97	1602.75	1.00e-05	1.00e-02
phyt2ohcoa[x]	-3323.63	40.25	-362.62	-471.21	-295.60	1.00e-05	1.00e-02
hpdcacrn[c]	-753.77	75592.90	1290.37	-146901.40	149440.58	1.00e-05	1.00e-02
hpdcacrn[m]	-753.77	75592.90	1513.64	-146678.14	149663.84	1.00e-05	1.00e-02
hpyr[c]	-614.58	4.65	-484.10	-522.90	-486.87	1.00e-05	1.00e-02
hpyr[m]	-614.58	4.65	-469.85	-508.65	-472.62	1.00e-05	1.00e-02
hpyr[x]	-614.58	4.65	-487.67	-526.46	-490.44	1.00e-05	1.00e-02
hretn[c]	-114.17	33.32	1060.11	965.11	1113.53	1.00e-05	1.00e-02
hs_deg1[l]	0.00	100000.00	3734.17	-192295.52	199722.30	1.00e-05	1.00e-02
hs_deg2[l]	0.00	100000.00	3784.60	-192245.09	199772.73	1.00e-05	1.00e-02
hs_deg6[l]	0.00	100000.00	3198.98	-192830.71	199187.11	1.00e-05	1.00e-02
hs_deg7[l]	0.00	100000.00	3246.45	-192783.24	199234.57	1.00e-05	1.00e-02
hs_deg12[l]	0.00	100000.00	2702.37	-193327.32	198690.50	1.00e-05	1.00e-02
hs_deg13[l]	0.00	100000.00	2745.40	-193284.29	198733.52	1.00e-05	1.00e-02
hs_deg18[l]	0.00	100000.00	2192.44	-193837.25	198180.56	1.00e-05	1.00e-02
hs_deg19[l]	0.00	100000.00	2231.02	-193798.67	198219.14	1.00e-05	1.00e-02
cortsn[r]	-1611.58	250713.27	-393.80	-491821.50	490992.34	1.00e-05	1.00e-02
tststerone[r]	-1190.98	250713.27	26.81	-491400.89	491412.95	1.00e-05	1.00e-02
andrstndn[r]	-1178.02	250713.27	-47.21	-491474.92	491338.92	1.00e-05	1.00e-02
nadph[x]	-3117.52	23.66	-2017.73	-2093.79	-1983.23	1.00e-05	1.00e-02
nadp[x]	-3147.25	24.30	-2090.35	-2167.66	-2054.60	1.00e-05	1.00e-02
cholcoaone[x]	-4749.27	250713.28	-1619.03	-493046.74	489767.11	1.00e-05	1.00e-02
eandrstrn[r]	-1358.93	250713.27	-141.14	-491568.84	491245.00	1.00e-05	1.00e-02
andrstandn[r]	-1212.48	250713.27	5.31	-491422.39	491391.45	1.00e-05	1.00e-02
prgnlone[c]	-1166.13	250713.27	225.63	-491202.08	491611.76	1.00e-05	1.00e-02
prgstrn[r]	-1147.31	250713.27	157.46	-491270.24	491543.60	1.00e-05	1.00e-02
prgnlone[r]	-1166.13	250713.27	225.63	-491202.08	491611.76	1.00e-05	1.00e-02
17ahprgnlone[c]	-1333.49	250713.27	58.27	-491369.43	491444.41	1.00e-05	1.00e-02
17ahprgstrn[c]	-1314.67	250713.27	-9.89	-491437.60	491376.25	1.00e-05	1.00e-02
17ahprgnlone[r]	-1333.49	250713.27	58.27	-491369.43	491444.41	1.00e-05	1.00e-02
17ahprgstrn[r]	-1314.67	250713.27	-9.89	-491437.60	491376.25	1.00e-05	1.00e-02
xol7aone[r]	-1151.22	250713.27	762.45	-490665.25	492148.59	1.00e-05	1.00e-02
xol7a[r]	-1170.04	250713.27	830.61	-490597.09	492216.75	1.00e-05	1.00e-02
hspg[l]	0.00	100000.00	3648.87	-192380.82	199636.99	1.00e-05	1.00e-02
hs[l]	0.00	100000.00	3682.26	-192347.42	199670.39	1.00e-05	1.00e-02
hspg[g]	0.00	100000.00	4219.19	-191810.50	200207.31	1.00e-05	1.00e-02
htaxol[c]	-2335.75	320713.50	-118.06	-628746.20	628468.52	1.00e-05	1.00e-02
hxan[c]	100.33	10.92	274.24	223.15	283.78	1.00e-05	1.00e-02
hxan[x]	100.33	10.92	269.51	218.41	279.05	1.00e-05	1.00e-02
pydam[c]	-199.69	15.97	364.77	303.78	384.20	1.00e-05	1.00e-02
pyam5p[c]	-1086.60	21.96	-566.12	-638.85	-534.95	1.00e-05	1.00e-02
taur[c]	-5.25	100000.00	299.17	-195730.53	196287.29	1.00e-05	1.00e-02
icit[c]	-1153.45	7.98	-936.03	-981.36	-932.26	1.00e-05	1.00e-02
icit[x]	-1153.45	7.98	-941.99	-987.32	-938.23	1.00e-05	1.00e-02
3ityr_L[c]	-328.49	17.67	106.12	41.79	128.88	1.00e-05	1.00e-02
iodine[c]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
35diotyr[c]	-267.94	32.66	121.02	27.31	173.17	1.00e-05	1.00e-02
triodthy[c]	-206.21	48.24	315.47	191.25	398.14	1.00e-05	1.00e-02
thyox_L[c]	-145.66	63.74	330.89	176.28	443.94	1.00e-05	1.00e-02
tyr_L[c]	-370.89	13.33	107.48	51.66	121.73	1.00e-05	1.00e-02
hs_deg5[l]	0.00	100000.00	3150.04	-192879.65	199138.16	1.00e-05	1.00e-02
idour[l]	-1076.18	4.96	-775.61	-815.02	-777.77	1.00e-05	1.00e-02
hs_deg16[l]	0.00	100000.00	2378.02	-193651.67	198366.14	1.00e-05	1.00e-02
hs_deg17[l]	0.00	100000.00	2152.37	-193877.31	198140.50	1.00e-05	1.00e-02
hs_deg22[l]	0.00	100000.00	1863.64	-194166.05	197851.76	1.00e-05	1.00e-02
hs_deg23[l]	0.00	100000.00	1633.55	-194396.14	197621.68	1.00e-05	1.00e-02
cs_b_deg3[l]	0.00	100000.00	1825.06	-194204.63	197813.18	1.00e-05	1.00e-02
idour[c]	-1076.18	4.96	-684.75	-724.15	-686.90	1.00e-05	1.00e-02
idp[n]	-2139.00	13.56	-1662.46	-1718.73	-1647.76	1.00e-05	1.00e-02
ile_L[e]	-344.14	10.78	236.67	185.84	245.93	1.00e-05	1.00e-02
ile_L[c]	-344.14	10.78	221.24	170.41	230.50	1.00e-05	1.00e-02
ile_L[m]	-344.14	10.78	282.90	232.07	292.16	1.00e-05	1.00e-02
itacon[m]	-597.98	5.47	-405.01	-445.42	-406.18	1.00e-05	1.00e-02
itp[n]	-3015.38	15.21	-2538.84	-2598.35	-2520.90	1.00e-05	1.00e-02
f1p[c]	-1754.27	4.05	-1276.10	-1313.72	-1280.04	1.00e-05	1.00e-02
xylu_D[c]	-747.42	3.44	-312.50	-348.93	-317.63	1.00e-05	1.00e-02
tagat_D[c]	-899.02	4.29	-377.13	-415.23	-380.60	1.00e-05	1.00e-02
ksii_core2[g]	0.00	100000.00	4996.22	-191033.47	200984.34	1.00e-05	1.00e-02
ksii_core2[l]	0.00	100000.00	4327.63	-191702.06	200315.75	1.00e-05	1.00e-02
