Var1 Var2 Var3
FAOXC5C3x -2.077807785 0.000204622
FAOXC5C5DCc_f -0.814654505 0.046882112
FAOXC5C5OHm NaN 0
FAOXC5OHc_f -0.814654505 0.046882112
FAOXC61C4m -2.077807785 0.000204622
FAOXC61C4x -2.242310237 0.00285798
FAOXC61m NaN 0
FAOXC61x -2.242310237 0.00285798
FAOXC6C4x -2.242310237 0.00285798
FAOXC6DCC4DCx -2.242310237 0.00285798
FAOXC7C5m -2.077807785 0.000204622
FAOXC81C61m -2.077807785 0.000204622
FAOXC81C61x -2.242310237 0.00285798
FAOXC8C6x -2.242310237 0.00285798
FAOXC8DCC6DCx -2.242310237 0.00285798
FAOXC9BRC7BRm NaN 0
FAOXC9C7m -2.077807785 0.000204622
FAOXMC10OHMC10r NaN 0
FAOXOHC16C16DCc NaN 0
FAOXOHC22C22DCc NaN 0
FAOXOHMC10DC10c NaN 0
FAOXTC101TC102m NaN 0
FAOXTC102C101m -0.621672776 0.20427016
FAOXTC122TC101m -2.077807785 0.000204622
FAOXTC122m NaN 0
FAOXTC142TC122m -1.008254133 0.006423783
FAOXTC162TC142m -1.008254133 0.006423783
FAOXTC182TC162m -1.008254133 0.006423783
FOAXC122C101x -2.242310237 0.00285798
OCD11COACPT1_f NaN 0
OCD11CRNCPT2_f NaN 0
OCTDECCPT1_f -0.814654505 0.046882112
OCTDECCPT2_f NaN 0
SBCOAACOTx NaN 0
SEBACACT NaN 0
SEBCOACROT_f 0.099532522 0.880731137
SEBCOAPET NaN 0
SUBERCROT_f 0.099532522 0.880731137
SUBERICACT NaN 0
SUCCACT NaN 0
SUCCCROT_f 0.099532522 0.880731137
SUCCOAPET NaN 0
ALAALACNc_f NaN 0
BGLUGCHe NaN 0
BGLUTCHLe NaN 0
BGLUTDECHOe NaN 0
GLYGLYCNc_f NaN 0
GLYLEUHYDROc_f 0.496397046 0.504722362
GLYPROPRO1c_f -0.788284541 0.03115982
GLYSARCNc_f -0.195816341 0.62818621
GUMDCHAe NaN 0
GUMGCHLe NaN 0
GUMTCHOLe NaN 0
LEULEULAPc_f -0.759806842 0.077536121
OAADC NaN 0
PECDCHe NaN 0
PECGCHLe NaN 0
PECTCHLe NaN 0
PROGLYPRO1c_f -0.788284541 0.03115982
PSYGCHe NaN 0
PSYTCHe NaN 0
PSYTDECHe NaN 0
25HVITD3c 3.393535213 0.000646186
ADNK3 NaN 0
ADNK4 NaN 0
BIDGLCURr NaN 0
CHOLESACATc -0.37583059 0.487865006
CHOLESTle -1.894729095 0.002681984
CYSAMOe NaN 0
DPCOAPPe NaN 0
DPMVDc 1.299748609 0.017939094
DSREDUCr 1.983171863 0.000886055
DTMPKm NaN 0
DUTPDP NaN 0
FADDPle NaN 0
FADH2ETC -1.746114724 0.001276758
FERO -1.116509689 0.047080129
FMNALKPle NaN 0
GLYC3PFADm NaN 0
GLYPHEHYc_f NaN 0
GNDc -0.365171923 0.306914142
HMGCOARc 0.893394081 0.044552657
HYPTROXe NaN 0
INSK NaN 0
IPDDI_f 0.493003118 0.11718452
LAPCOAe NaN 0
LEUGLYHYc_f NaN 0
MDHx_f NaN 0
MEVK1c 1.557886313 7.4e-05
MTHFR3 -0.0946602 0.816907011
P5CR 3.126652877 8.74e-06
PAN4PPe NaN 0
PMEVKc 1.427250294 0.004021825
PNTEHe NaN 0
PRO1x NaN 0
PTPATe_f NaN 0
SFCYSc_f NaN 0
NNDPR 0.574805615 0.076398153
NADKm 0.028752444 0.919809542
10FTHF5GLUtl NaN 0
10FTHF5GLUtm NaN 0
10FTHF6GLUtl NaN 0
10FTHF6GLUtm NaN 0
10FTHF7GLUtl NaN 0
10FTHF7GLUtm NaN 0
10FTHFtl_f NaN 0
10FTHFtm_f NaN 0
11DOCRTSLtm_f NaN 0
11DOCRTSLtr_f NaN 0
11DOCRTSTRNtm_f NaN 0
11DOCRTSTRNtr_f NaN 0
1MNCAMti NaN 0
24_25DHVITD2t NaN 0
24_25DHVITD2tm NaN 0
24_25DHVITD3t NaN 0
24_25DHVITD3tm NaN 0
24NPHte_f NaN 0
25HVITD2tin NaN 0
25HVITD2tm NaN 0
25HVITD3tin -3.619805167 1.97e-05
25HVITD3tm NaN 0
2AMADPTm -0.585165429 0.317002097
2HBt2_f 2.273620473 0.008483185
2HCO3_NAt_f 0.31905208 0.566682141
2MCITt_f NaN 0
2OXOADPTm_f -0.585165429 0.317002097
34DHOXPEGt_f NaN 0
34DHPHEt_f -1.703311851 0.028939969
35CGMPtn_f NaN 0
3AIBt NaN 0
3AIBtm NaN 0
3MLDAt_f NaN 0
3MOBt2im NaN 0
3MOPt2im NaN 0
3SALAASPm_f 0.51389724 0.308046264
4ABUTtm_f NaN 0
4HDEBRISOQUINEte_f NaN 0
4MOPt2im NaN 0
4MPTNLte_f NaN 0
4MPTNLtm_f NaN 0
4MPTNLtr_f NaN 0
4MTOLBUTAMIDEte_f NaN 0
4NPHSFte_f NaN 0
4NPHte_f NaN 0
4PYRDX NaN 0
5ADTSTSTERONEGLCte NaN 0
5ADTSTSTERONEGLCtr_f NaN 0
5ADTSTSTERONESte_f NaN 0
5ADTSTSTERONEte_f NaN 0
5ADTSTSTERONEtr_f NaN 0
5AOPtm_f NaN 0
5DHFtl NaN 0
5FTHFt2_f 0.976318539 0.063846765
5HOMEPRAZOLEte_f NaN 0
5HTRPVESSEC 6.168772863 0.008064519
5MTHFt2_f 0.976318539 0.063846765
5THFtl NaN 0
5THFtm NaN 0
6DHFtl NaN 0
6DHFtm NaN 0
6HTSTSTERONEte_f NaN 0
6HTSTSTERONEtr_f NaN 0
6THFtl NaN 0
6THFtm NaN 0
7DHCHSTEROLtr_f NaN 0
7DHFtl NaN 0
7DHFtm NaN 0
7THFtl NaN 0
7THFtm NaN 0
AACTtm NaN 0
ABTti NaN 0
ABUTt2r_f -1.150939037 0.054337766
ABUTt2rL_f -1.150939037 0.054337766
ABUTt4_2_r_f 3.362632159 0.066566374
ACACt2_f -0.81173855 0.213973073
ACACt2m -0.81173855 0.213973073
ACACtx_f NaN 0
ACALDt_f NaN 0
ACALDtm_f NaN 0
ACALDtr_f NaN 0
ACALDtx_f NaN 0
ACCOAgt_f 0.696243854 0.011713851
ACCOAtn_f NaN 0
ACCOAtr_f 0.696243854 0.011713851
ACETONEt2_f 2.273620473 0.008483185
ACETONEt2m -0.81173855 0.213973073
ACGAGBSIDEtg_f NaN 0
ACGAGBSIDEtl_f NaN 0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_f NaN 0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_f NaN 0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_f NaN 0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_f NaN 0
ACGALtlg_f NaN 0
ACGALtly NaN 0
ACGAMtly NaN 0
ACGBGBSIDEtg_f NaN 0
ACGBGBSIDEtl_f NaN 0
ACHtn_f NaN 0
ACHVESSEC NaN 0
ACN13ACNGALGBSIDEte_f NaN 0
ACN13ACNGALGBSIDEtg_f NaN 0
ACN23ACNGALGBSIDEte_f NaN 0
ACN23ACNGALGBSIDEtg_f NaN 0
ACNACNGAL14ACGLCGALGLUSIDEte_f NaN 0
ACNACNGAL14ACGLCGALGLUSIDEtg_f NaN 0
ACNACNGALGBSIDEte_f NaN 0
ACNACNGALGBSIDEtg_f NaN 0
ACNAMlt_f -0.240138869 0.548504686
ACNAMtn NaN 0
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_f NaN 0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_f NaN 0
ACRNtm -1.09333651 0.025109277
ACt2m_f NaN 0
ACt2r_f NaN 0
ACtg_f NaN 0
ADEt_f 1.700532259 0.003828392
ADEtl_f 0.516888322 0.204862474
ADHAPtx_f NaN 0
ADNt_f 1.700532259 0.003828392
ADNt4 0.023298871 0.981263397
ADNtl_f 0.516888322 0.204862474
ADNtm_f -0.260016313 0.657497297
ADPRIBt -2.753071585 0.002840031
ADPtx_f NaN 0
ADRNCOAtx_f NaN 0
ADRNCRNt -1.09333651 0.025109277
ADRNLPVESSEC 6.168772863 0.008064519
ADRNt_f NaN 0
AFLATOXINte_f NaN 0
AGPex_f NaN 0
AHANDROSTANGLCte NaN 0
AHANDROSTANGLCtr_f NaN 0
AHCYStn_f NaN 0
AHCYStr_f NaN 0
AK2LGCHOLt_f NaN 0
AKGMALtm_f 1.866645327 0.002076945
AKGt4_3_f 0.343656212 0.662355789
AKGtp_f NaN 0
ALAASNNaEx 0.586714441 0.145156805
ALACYSNaEx 2.0579009 0.020019839
ALADGLNexR_f -8.215998616 1.11e-05
ALADGLYexR_f -8.215998616 1.11e-05
ALAGLNexR_f -8.215998616 1.11e-05
ALAGLNNaEx 0.586714441 0.145156805
ALAGLYexR_f -8.215998616 1.11e-05
ALASERNaEx 2.0579009 0.020019839
ALAt2r_f -1.150939037 0.054337766
ALAt2rL_f -1.150939037 0.054337766
ALAt4 2.314656261 0.021853309
ALATHRNaEx 2.0579009 0.020019839
ALAtN1_f 1.042961299 0.106778663
ALDSTRNte_f NaN 0
ALDSTRNtm_f NaN 0
AMETr_f NaN 0
AMETt2m_f -0.384527281 0.276561466
AMETtn_f NaN 0
AMPtp_f NaN 0
AMPtr_f NaN 0
ANDRSTRNGLCte NaN 0
ANDRSTRNGLCtr_f NaN 0
ANDRSTRNte_f NaN 0
ANDRSTRNtr_f NaN 0
ANTIPYRENEte_f NaN 0
APNNOXte_f NaN 0
APPNNte_f NaN 0
APRGSTRNte_f NaN 0
AQCOBALt NaN 0
ARAB_Lt_f NaN 0
ARACHCOAtx_f NaN 0
ARACHCRNt -1.09333651 0.025109277
ARACHDCOAtx_f NaN 0
ARACHDt2_f 2.196830551 0.002051168
ARACHDtr_f NaN 0
ARACHt NaN 0
ARGLYSex -1.845079265 0.00755809
ARGt4 -2.207691174 0.279642326
ARGtiDF 1.1365956 0.395404524
ARGtm_f 0.945344059 0.060074964
ARTFR12 NaN 0
ASCBt_f NaN 0
ASCBt4_f 2.526168852 0.015157145
ASNALANaEx 0.586714441 0.145156805
ASNCYSNaEx 0.586714441 0.145156805
ASNGLNNaEx 0.586714441 0.145156805
ASNSERNaEx 0.586714441 0.145156805
ASNt4 2.314656261 0.021853309
ASNTHRNaEx 0.586714441 0.145156805
ASNtm NaN 0
ASNtN1_f 1.042961299 0.106778663
Asn_X_Ser_Thrtr_f NaN 0
ASPDt6 2.336914102 0.022214437
ASPDxt_f NaN 0
ASPGLUm 0.51389724 0.308046264
ASPt6 2.336914102 0.022214437
ATP1ter_f NaN 0
ATP2ter_f NaN 0
ATPasel 1.04853815 0.04908312
ATPS4m 1.072475573 0.019838205
ATPtm 0.50583813 0.447718458
ATPtn_f NaN 0
ATPtx_f NaN 0
AVITE1t -0.590243095 0.126293704
AVITE2t NaN 0
BALAtmr_f NaN 0
BALAVECSEC NaN 0
BHBt_f NaN 0
BHBtm_f NaN 0
BILDGLCURt_f NaN 0
BILDGLCURte NaN 0
BILDGLCURtr_f NaN 0
BILGLCURt_f NaN 0
BILGLCURte NaN 0
BILGLCURtr_f NaN 0
BILIRUBt2_f NaN 0
BILIRUBtr_f NaN 0
BIOCYTtn_f NaN 0
BTNt2_f -0.81173855 0.213973073
BTNt2m_f -0.81173855 0.213973073
BTNt3i 1.040480195 0.157478146
BTNt4i -8.624889804 0.00029117
BTNtn_f NaN 0
BUTt2m_f -0.81173855 0.213973073
BUTt2r_f -0.81173855 0.213973073
BVITEt NaN 0
BZt_f NaN 0
BZtr_f NaN 0
C160CRNt -1.09333651 0.025109277
C161CRN2t -1.09333651 0.025109277
C161CRNt -1.09333651 0.025109277
C180CRNt -1.09333651 0.025109277
C204CRNt -1.09333651 0.025109277
C226COAtx_f NaN 0
C226CRNt NaN 0
CAATPS -0.288827989 0.577800267
CAMPt NaN 0
CAROtr_f NaN 0
CARVEOLte_f NaN 0
CAt7r_f 6.323836367 0.000679889
CBL2tm -0.098669692 0.769734135
CBPter_f NaN 0
CDPDAGtm_f NaN 0
CERT1gt_f -1.231220529 0.030874625
CERT1rt_f -1.231220529 0.030874625
CERT2gt_f -1.231220529 0.030874625
CERT2rt_f -1.231220529 0.030874625
CGLYt3_2_ 0.645848357 0.534295183
CGMPt NaN 0
CHLtm_f NaN 0
CHOLATEt_f -5.037320137 0.03181082
CHOLATEt2 NaN 0
CHOLATEt3 NaN 0
CHOLPtg_f NaN 0
CHOLPtl_f NaN 0
CHOLt4_f -0.899500391 0.391192769
CHOLtg_f NaN 0
CHOLtn_f NaN 0
CHOLtr_f NaN 0
CHOLtu_f 1.484954824 0.011442921
CHSTEROLt NaN 0
CHSTEROLt1_f 0.520921249 0.180632677
CHSTEROLt2_f NaN 0
CHSTEROLt3_f NaN 0
CHSTEROLtg NaN 0
CITRtm_f 0.945344059 0.060074964
CITt4_2_f -2.877262212 0.156860486
CITtam_f 0.370232662 0.435586439
CITtbm_f 0.370232662 0.435586439
CLFORtex -1.411390781 0.085815147
CLHCO3tex2 0.888135854 0.059553979
CLI2tex -1.411390781 0.085815147
CLOHtex2 0.888135854 0.059553979
CLOXAtex2 0.888135854 0.059553979
CLPNDCOAtx_f NaN 0
CLPNDCRNt -1.09333651 0.025109277
CLPNDt_f NaN 0
CMPACNAtg_f 0.950765791 0.022820245
CMPACNAtn NaN 0
CO2t_f NaN 0
CO2ter_f NaN 0
CO2tg_f NaN 0
CO2tm_f NaN 0
CO2tn_f NaN 0
CO2tp_f NaN 0
COAtg_f NaN 0
COAtl_f NaN 0
COAtm_f -0.928163244 0.01008123
COAtn_f NaN 0
COAtp_f NaN 0
COAtr_f NaN 0
COt_f NaN 0
COUMARINte_f NaN 0
CREATt4_2_r_f 0.989075251 0.06845677
CREATtmdiffir NaN 0
CRMPte_f NaN 0
CRNCAR3tp NaN 0
CRNCARtp -0.67092959 0.336512328
CRNt_f 1.484954824 0.011442921
CRNtHa 3.278455481 0.005545607
CRNtim -1.09333651 0.025109277
CRNtuNa 1.484954824 0.011442921
CRNtx_f NaN 0
CRTSLt_f NaN 0
CRTSLtm_f NaN 0
CRTSLtr_f NaN 0
CRTSTRNt_f NaN 0
CRTSTRNtm_f NaN 0
CRTSTRNtr_f NaN 0
CRVNCtr_f NaN 0
CSNt_f 1.700532259 0.003828392
CSPG_At NaN 0
CSPG_Atly NaN 0
CSPG_Bt NaN 0
CSPG_Btly NaN 0
CSPG_Ct NaN 0
CSPG_Ctly NaN 0
CSPG_Dt NaN 0
CSPG_Dtly NaN 0
CSPG_Et NaN 0
CSPG_Etly NaN 0
CTPtn_f NaN 0
CYANt_f NaN 0
CYANtm_f NaN 0
CYOOm2 -0.681558933 0.190559994
CYOR_u10m -0.681558933 0.190559994
CYSALANaEx 2.0579009 0.020019839
CYSASNNaEx 0.586714441 0.145156805
CYSGLNNaEx 0.586714441 0.145156805
CYSGLUexR_f 1.296007452 0.001108884
CYSGLYexR_f 1.296007452 0.001108884
CYSSERNaEx 2.0579009 0.020019839
CYStec_f 0.933676197 0.251681213
CYSTGLUex 1.296007452 0.001108884
CYSTHRNaEx 2.0579009 0.020019839
CYSTSERex -1.01233635 0.109296142
CYTDt_f 1.700532259 0.003828392
CYTDt4 0.023298871 0.981263397
CYTDtl_f 0.516888322 0.204862474
CYTDtm_f -0.260016313 0.657497297
CYTDtn_f NaN 0
D_3AIBt NaN 0
DADNt4_f 1.700532259 0.003828392
DAG_HSter NaN 0
DAGt_f NaN 0
DALAt2r_f -1.150939037 0.054337766
DALAt2rL_f -1.150939037 0.054337766
DALAxt NaN 0
DATPtn_f NaN 0
DCSPTN1COAtx_f NaN 0
DCSPTN1CRNt -1.09333651 0.025109277
DCSPTN1t_f NaN 0
DCTPtn_f NaN 0
DCYTt_f 1.700532259 0.003828392
DEBRISOQUINEt_f NaN 0
DECDPtm_f NaN 0
DGCHOLte_f NaN 0
DGCHOLtx_f NaN 0
DGSNt_f 1.700532259 0.003828392
DGSNtm_f NaN 0
DGTPtn_f NaN 0
DHAAt1r_f 2.051001092 0.001000575
DHCHOLESTANATEtm_f NaN 0
DHEASt_f -2.4257176 0.000374083
DHEAStr_f NaN 0
DHEAtr_f NaN 0
DHFtl_f NaN 0
DHFtm_f NaN 0
DHORD9 -0.458330809 0.216628798
DIDPtn_f NaN 0
DIGALSGALSIDEte_f NaN 0
DIGALSGALSIDEtg_f NaN 0
DIGALSIDEtg_f NaN 0
DIGALSIDEtl_f NaN 0
DINt_f 1.700532259 0.003828392
DITPtn_f NaN 0
D_LACt2_f 2.273620473 0.008483185
D_LACtm_f -0.81173855 0.213973073
DLNLCGCRNt -1.09333651 0.025109277
DLNLCGt_f 2.196830551 0.002051168
DMANTIPYRINEte_f NaN 0
DMGtm_f NaN 0
DMHPTCRNt_f NaN 0
DMHPTCRNte_f NaN 0
DMNONCRNt_f NaN 0
DNADtn_f NaN 0
DNDPt12m 0.930899403 0.100058439
DNDPt13m 0.930899403 0.100058439
DNDPt18m 0.930899403 0.100058439
DNDPt19m 0.930899403 0.100058439
DNDPt1m 0.930899403 0.100058439
DNDPt20m 0.930899403 0.100058439
DNDPt21m 0.930899403 0.100058439
DNDPt22m NaN 0
DNDPt26m NaN 0
DNDPt27m NaN 0
DNDPt29m NaN 0
DNDPt2m 0.930899403 0.100058439
DNDPt30m 0.930899403 0.100058439
DNDPt31m 0.930899403 0.100058439
DNDPt32m 0.930899403 0.100058439
DNDPt33m NaN 0
DNDPt34m NaN 0
DNDPt35m NaN 0
DNDPt36m NaN 0
DNDPt37m 0.930899403 0.100058439
DNDPt38m 0.930899403 0.100058439
DNDPt39m 0.930899403 0.100058439
DNDPt3m 0.930899403 0.100058439
DNDPt40m 0.930899403 0.100058439
DNDPt41m 0.930899403 0.100058439
DNDPt42m 0.930899403 0.100058439
DNDPt43m 0.930899403 0.100058439
DNDPt44m 0.930899403 0.100058439
DNDPt45m 0.930899403 0.100058439
DNDPt46m 0.930899403 0.100058439
DNDPt47m 0.930899403 0.100058439
DNDPt48m 0.930899403 0.100058439
DNDPt49m 0.930899403 0.100058439
DNDPt4m 0.930899403 0.100058439
DNDPt50m 0.930899403 0.100058439
DNDPt51m 0.930899403 0.100058439
DNDPt52m 0.930899403 0.100058439
DNDPt53m 0.930899403 0.100058439
DNDPt54m 0.930899403 0.100058439
DNDPt55m 0.930899403 0.100058439
DNDPt56m 0.930899403 0.100058439
DNDPt57m 0.930899403 0.100058439
DNDPt58m 0.930899403 0.100058439
DNDPt59m 0.930899403 0.100058439
DNDPt5m 0.930899403 0.100058439
DNDPt60m 0.930899403 0.100058439
DNDPt61m 0.930899403 0.100058439
DNDPt62m 0.930899403 0.100058439
DNDPt63m 0.930899403 0.100058439
DNDPt6m 0.930899403 0.100058439
DNDPt7m 0.930899403 0.100058439
DNDPt8m 0.930899403 0.100058439
DNDPt9m 0.930899403 0.100058439
DOLGLCP_Lter NaN 0
DOLICHOL_Uter_f NaN 0
DOLMANP_Lter NaN 0
DOLP_Uter NaN 0
DOPASFt NaN 0
DOPAt4_2_r_f -5.255744588 0.000172725
DOPAtu_f 1.484954824 0.011442921
DOPAVESSEC 6.168772863 0.008064519
DPCOAtl_f NaN 0
DRIBt_f NaN 0
DTDPtn_f NaN 0
DTTPtn_f NaN 0
DUDPtn_f NaN 0
DUMPtn_f NaN 0
DURIt_f 1.700532259 0.003828392
DURItn_f NaN 0
EAFLATOXINte_f NaN 0
EBASTINEOHte_f NaN 0
EBASTINEOHtr_f NaN 0
EBASTINEte_f NaN 0
EBASTINEtr_f NaN 0
EICOSTETCRNt -1.09333651 0.025109277
EICOSTETt_f NaN 0
ELAIDCRNt -1.09333651 0.025109277
ELAIDt_f 0.229716005 0.824115339
ESTRADIOLGLCt_f 0.392604912 0.619762819
ESTRADIOLGLCtr_f NaN 0
ESTRADIOLt_f NaN 0
ESTRADIOLtr_f NaN 0
ESTRIOLGLCte NaN 0
ESTRIOLGLCtr_f NaN 0
ESTRIOLtr_f NaN 0
ESTRONEGLCt NaN 0
ESTRONEGLCtr_f NaN 0
ESTRONESt_f 1.418380103 0.19857389
ESTRONESt2 NaN 0
ESTRONEtr_f NaN 0
ETOHt_f NaN 0
ETOHtx_f NaN 0
F1Atg_f NaN 0
FADH2tru NaN 0
FADH2tx_f NaN 0
FADtru NaN 0
FADtx_f NaN 0
FALDtly_f NaN 0
FALDtm_f NaN 0
FATP1t_f 1.490642723 0.009174068
FATP2t_f -0.411279533 0.187541493
FATP3t_f -0.411279533 0.187541493
FATP4t_f 2.196830551 0.002051168
FATP5t_f 2.196830551 0.002051168
FATP6t_f 2.196830551 0.002051168
FATP7t_f 2.196830551 0.002051168
FATP8t_f 2.196830551 0.002051168
FATP9t_f 2.196830551 0.002051168
FE2t NaN 0
FE2tm NaN 0
FOLt2_f 0.976318539 0.063846765
FORMCOAtx_f NaN 0
FORt2m_f NaN 0
FORtr_f NaN 0
FORtrn_f NaN 0
FRDPtc_f NaN 0
FRDPtr_f NaN 0
FRUt1r_f 0.646684596 0.136714975
FRUt4_f 0.984284079 0.206828587
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_f NaN 0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_f NaN 0
FUC14GALACGLCGALGLUSIDEte_f NaN 0
FUC14GALACGLCGALGLUSIDEtg_f NaN 0
FUCACGALFUCGALACGLCGALGLUSIDEte_f NaN 0
FUCACGALFUCGALACGLCGALGLUSIDEtg_f NaN 0
FUCACNGAL14ACGLCGALGLUSIDEte_f NaN 0
FUCACNGAL14ACGLCGALGLUSIDEtg_f NaN 0
FUCACNGALACGLCGALGLUSIDEte_f NaN 0
FUCACNGALACGLCGALGLUSIDEtg_f NaN 0
FUCFUC12GAL14ACGLCGALGLUSIDEte_f NaN 0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_f NaN 0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_f NaN 0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_f NaN 0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_f NaN 0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_f NaN 0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_f NaN 0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_f NaN 0
FUCFUCGALACGLCGALGLUSIDEte_f NaN 0
FUCFUCGALACGLCGALGLUSIDEtg_f NaN 0
FUCGAL14ACGLCGALGLUSIDEte_f NaN 0
FUCGAL14ACGLCGALGLUSIDEtg_f NaN 0
FUCGALFUCGALACGLCGALGLUSIDEte_f NaN 0
FUCGALFUCGALACGLCGALGLUSIDEtg_f NaN 0
FUCGALGBSIDEte_f NaN 0
FUCGALGBSIDEtg_f NaN 0
FUCtly NaN 0
FUMSO3tm_f 1.866645327 0.002076945
FUMSO4tm_f 1.866645327 0.002076945
FUMtm_f 1.866645327 0.002076945
FUMTSULtm_f 1.866645327 0.002076945
G1M6MASNB1terg NaN 0
G1M7MASNBterg NaN 0
G1M7MASNCterg NaN 0
G1M8MASNterg NaN 0
G2M8MASNterg NaN 0
G3M8MASNterg NaN 0
G3PD2m 0.421765567 0.225546562
G6Pter_f 0.992930888 0.000890335
GABAVESSEC NaN 0
GACPAILter NaN 0
GALACGLCGALGBSIDEte_f NaN 0
GALACGLCGALGBSIDEtg_f NaN 0
GALFUC12GAL14ACGLCGALGLUSIDEte_f NaN 0
GALFUC12GAL14ACGLCGALGLUSIDEtg_f NaN 0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_f NaN 0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_f NaN 0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_f NaN 0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_f NaN 0
GALGALGALTHCRMte_f NaN 0
GALGALGALTHCRMtg_f NaN 0
GALGLUSIDEtg_f NaN 0
GALGLUSIDEtl_f NaN 0
GALSIDEtg_f NaN 0
GALSIDEtl_f NaN 0
GALt1r_f 2.141386669 0.033013845
GALt2_2_f 0.28980574 0.854879857
GALt4_f 1.63637118 0.015174218
GALtly NaN 0
GAMt1r_f 2.051001092 0.001000575
GBSIDEte_f NaN 0
GBSIDEtl_f NaN 0
GCHOLAt_f -5.037320137 0.03181082
GCHOLAt2 NaN 0
GCHOLAt3 NaN 0
GCHOLAte_f NaN 0
GCHOLAtx_f NaN 0
GD1B2te_f NaN 0
GD1B2tg_f NaN 0
GD1Cte_f NaN 0
GD1Ctg_f NaN 0
GDPFUCtg_f -0.302652602 0.388345169
GDPtg_f NaN 0
GGLUCT 1.902750983 0.000689063
GLACter_f NaN 0
GLCMter NaN 0
GLCt2_2_f 0.28980574 0.854879857
GLCt4_f 1.728261205 0.021395271
GLCter_f NaN 0
GLCtg_f 2.051001092 0.001000575
GLCtly NaN 0
GLCURter NaN 0
GLCURtly_f -0.240138869 0.548504686
GLNALANaEx 0.586714441 0.145156805
GLNASNNaEx 0.586714441 0.145156805
GLNCYSNaEx 0.586714441 0.145156805
GLNSERNaEx 0.586714441 0.145156805
GLNt4 2.314656261 0.021853309
GLNTHRNaEx 0.586714441 0.145156805
GLNtm NaN 0
GLNtN1_f 1.042961299 0.106778663
GLUt2m 1.978416918 0.000952637
GLUt6 2.336914102 0.022214437
GLUt7l NaN 0
GLUtr_f NaN 0
GLUVESSEC 7.116805488 0.013377375
GLXtm_f NaN 0
GLXtp_f NaN 0
GLYBt4_2_r_f 1.043592359 0.264375527
GLYBtm_f NaN 0
GLYCLTtp NaN 0
GLYC_St NaN 0
GLYCtm_f NaN 0
GLYt2r_f -1.150939037 0.054337766
GLYt2rL_f -1.150939037 0.054337766
GLYt4 2.314656261 0.021853309
GLYt7_211_r_f 1.265931241 0.128810195
GLYtm_f NaN 0
GLYtp_f NaN 0
GLYVESSEC NaN 0
GMPtg_f NaN 0
GMPtn_f NaN 0
GP1CALPHAte_f NaN 0
GP1CALPHAtg_f NaN 0
GP1Cte_f NaN 0
GP1Ctg_f NaN 0
GQ1BALPHAte_f NaN 0
GQ1BALPHAtg_f NaN 0
GQ1Bte_f NaN 0
GQ1Btg_f NaN 0
GSNt_f 1.700532259 0.003828392
GSNtl_f 0.516888322 0.204862474
GSNtm_f -0.260016313 0.657497297
GT1Ate_f NaN 0
GT1Atg_f NaN 0
GTHRDt NaN 0
GTHRDtr_f NaN 0
GTMLTe 2.353444696 0.006283954
GTPtn_f NaN 0
GUAt_f 1.700532259 0.003828392
GULLACter NaN 0
GULNter NaN 0
H2O2t_f NaN 0
H2O2tly_f NaN 0
H2O2tm NaN 0
H2O2tn_f NaN 0
H2O2tp_f NaN 0
H2Ot_f 2.113049697 0.020317547
H2Oter_f NaN 0
H2Otg_f NaN 0
H2Otly_f NaN 0
H2Otm_f NaN 0
H2Otn_f NaN 0
H2Otp_f NaN 0
HAS1 -0.893558717 0.370685551
HAS2 -0.893558717 0.370685551
HAtly NaN 0
HCO3_CLt_f 1.390053821 0.097935132
HCOUMARINte_f NaN 0
HDCAter NaN 0
HDCEAtr_f 0.229716005 0.824115339
HDD2COAtx_f NaN 0
HESTRATRIOLte_f NaN 0
HESTRATRIOLtr_f NaN 0
HEXCCOAtx_f NaN 0
HEXCCRNt -1.09333651 0.025109277
HEXCt_f NaN 0
HISt4 -0.36723418 0.394682114
HISTAtu_f 1.484954824 0.011442921
HISTAVESSEC 6.168772863 0.008064519
HIStiDF -3.334770837 0.000667319
HIStN1_f 1.042961299 0.106778663
HKt NaN 0
HMGCOAtm_f NaN 0
