Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
dcsptn1coa[m]	0.00	100000.00	3087.46	-192942.23	199075.59	1.00e-05	1.00e-02
dcsptn1crn[m]	0.00	100000.00	2267.41	-193762.28	198255.53	1.00e-05	1.00e-02
dcsptn1[e]	0.00	100000.00	1474.43	-194555.26	197462.56	1.00e-05	1.00e-02
dcsptn1[c]	0.00	100000.00	1435.24	-194594.45	197423.36	1.00e-05	1.00e-02
L_dpchrm[c]	0.00	100000.00	260.95	-195768.73	196249.08	1.00e-05	1.00e-02
56dihindlcrbxlt[c]	0.00	100000.00	260.80	-195768.89	196248.93	1.00e-05	1.00e-02
dcyt[c]	0.00	100000.00	565.27	-195464.42	196553.39	1.00e-05	1.00e-02
duri[c]	0.00	100000.00	520.46	-195509.23	196508.58	1.00e-05	1.00e-02
duri[n]	0.00	100000.00	520.46	-195509.23	196508.58	1.00e-05	1.00e-02
dcyt[e]	0.00	100000.00	580.75	-195448.93	196568.88	1.00e-05	1.00e-02
4h2oglt[m]	0.00	100000.00	192.97	-195836.72	196181.10	1.00e-05	1.00e-02
debrisoquine[e]	0.00	100000.00	625.52	-195404.17	196613.64	1.00e-05	1.00e-02
debrisoquine[c]	0.00	100000.00	608.89	-195420.79	196597.02	1.00e-05	1.00e-02
decdp[c]	0.00	100000.00	3521.01	-192508.68	199509.14	1.00e-05	1.00e-02
decdp[m]	0.00	100000.00	3902.38	-192127.31	199890.50	1.00e-05	1.00e-02
dedoldp_L[c]	0.00	100000.00	1781.31	-194248.37	197769.44	1.00e-05	1.00e-02
dedolp_L[c]	0.00	100000.00	1869.29	-194160.39	197857.42	1.00e-05	1.00e-02
dedol_L[c]	0.00	100000.00	76024.82	-120004.87	272012.94	1.00e-05	1.00e-02
dolichol_L[c]	0.00	100000.00	1913.67	-194116.02	197901.79	1.00e-05	1.00e-02
dolichol_U[c]	0.00	100000.00	1956.26	-194073.43	197944.39	1.00e-05	1.00e-02
tag_hs[c]	0.00	100000.00	217.46	-195812.23	196205.59	1.00e-05	1.00e-02
dgchol[e]	0.00	100000.00	1921.15	-194108.54	197909.27	1.00e-05	1.00e-02
dgchol[c]	0.00	100000.00	1870.03	-194159.66	197858.16	1.00e-05	1.00e-02
datp[m]	0.00	100000.00	573.63	-195456.06	196561.76	1.00e-05	1.00e-02
dadp[m]	0.00	100000.00	573.63	-195456.06	196561.76	1.00e-05	1.00e-02
dgdp[m]	0.00	100000.00	573.78	-195455.91	196561.91	1.00e-05	1.00e-02
dgmp[m]	0.00	100000.00	578.83	-195450.86	196566.95	1.00e-05	1.00e-02
dgsn[m]	0.00	100000.00	627.13	-195402.56	196615.25	1.00e-05	1.00e-02
dgsn[e]	0.00	100000.00	580.73	-195448.96	196568.85	1.00e-05	1.00e-02
dgsn[c]	0.00	100000.00	565.23	-195464.46	196553.35	1.00e-05	1.00e-02
3dhguln[c]	0.00	100000.00	391.41	-195638.28	196379.53	1.00e-05	1.00e-02
dhdascb[e]	0.00	100000.00	268.08	-195761.61	196256.20	1.00e-05	1.00e-02
dhap[x]	0.00	100000.00	211.13	-195818.56	196199.25	1.00e-05	1.00e-02
dhcholestanate[m]	0.00	100000.00	2170.92	-193858.77	198159.04	1.00e-05	1.00e-02
dhcholestanate[x]	0.00	100000.00	1903.70	-194125.99	197891.83	1.00e-05	1.00e-02
fad[r]	18.84	70710.68	1367.10	-137255.52	139948.15	1.00e-05	1.00e-02
fadh2[r]	-18.84	70710.68	1416.41	-137206.21	139997.47	1.00e-05	1.00e-02
zymstnl[r]	0.00	100000.00	2000.65	-194029.04	197988.78	1.00e-05	1.00e-02
chlstol[r]	0.00	100000.00	1913.67	-194116.02	197901.79	1.00e-05	1.00e-02
lthstrl[r]	0.00	100000.00	2000.65	-194029.04	197988.78	1.00e-05	1.00e-02
dsmsterol[r]	0.00	100000.00	1913.67	-194116.02	197901.79	1.00e-05	1.00e-02
ddsmsterol[r]	0.00	100000.00	1826.68	-194203.01	197814.81	1.00e-05	1.00e-02
dhcrm_hs[c]	0.00	100000.00	1652.71	-194376.98	197640.84	1.00e-05	1.00e-02
fad[c]	18.84	70710.68	1367.10	-137255.52	139948.15	1.00e-05	1.00e-02
fadh2[c]	-18.84	70710.68	1416.41	-137206.21	139997.47	1.00e-05	1.00e-02
3dpdhb_me[m]	0.00	100000.00	4197.06	-191832.63	200185.19	1.00e-05	1.00e-02
dheas[e]	0.00	100000.00	1206.36	-194823.33	197194.48	1.00e-05	1.00e-02
dheas[c]	0.00	100000.00	1174.30	-194855.39	197162.42	1.00e-05	1.00e-02
dheas[r]	0.00	100000.00	1174.30	-194855.39	197162.42	1.00e-05	1.00e-02
dhea[c]	0.00	100000.00	1217.79	-194811.90	197205.91	1.00e-05	1.00e-02
dhea[r]	0.00	100000.00	1217.79	-194811.90	197205.91	1.00e-05	1.00e-02
dhf[c]	0.00	100000.00	826.30	-195203.39	196814.42	1.00e-05	1.00e-02
dhf[l]	0.00	100000.00	632.52	-195397.17	196620.64	1.00e-05	1.00e-02
dhf[m]	0.00	100000.00	916.60	-195113.09	196904.73	1.00e-05	1.00e-02
dhor_S[c]	0.00	100000.00	217.43	-195812.26	196205.55	1.00e-05	1.00e-02
orot[c]	0.00	100000.00	130.48	-195899.21	196118.60	1.00e-05	1.00e-02
56dura[c]	101.99	70710.68	362.92	-138259.70	138943.97	1.00e-05	1.00e-02
cala[c]	0.00	100000.00	304.45	-195725.24	196292.57	1.00e-05	1.00e-02
56dthm[c]	0.00	100000.00	347.85	-195681.84	196335.98	1.00e-05	1.00e-02
dhbpt[c]	0.00	100000.00	565.38	-195464.31	196553.51	1.00e-05	1.00e-02
thbpt[c]	0.00	100000.00	651.26	-195378.43	196639.38	1.00e-05	1.00e-02
mlthf[c]	0.00	100000.00	911.90	-195117.79	196900.02	1.00e-05	1.00e-02
didp[c]	0.00	100000.00	476.54	-195553.15	196464.66	1.00e-05	1.00e-02
didp[n]	0.00	100000.00	476.54	-195553.15	196464.66	1.00e-05	1.00e-02
digalsgalside_hs[c]	0.00	100000.00	2391.34	-193638.34	198379.47	1.00e-05	1.00e-02
digalsgalside_hs[g]	0.00	100000.00	2113.75	-193915.94	198101.88	1.00e-05	1.00e-02
digalside_hs[c]	0.00	100000.00	2435.58	-193594.11	198423.70	1.00e-05	1.00e-02
digalside_hs[g]	0.00	100000.00	2152.94	-193876.75	198141.06	1.00e-05	1.00e-02
digalside_hs[l]	0.00	100000.00	1870.30	-194159.39	197858.43	1.00e-05	1.00e-02
ditp[c]	0.00	100000.00	476.54	-195553.15	196464.66	1.00e-05	1.00e-02
ditp[n]	0.00	100000.00	476.54	-195553.15	196464.66	1.00e-05	1.00e-02
dkmpp[c]	0.00	100000.00	391.22	-195638.47	196379.34	1.00e-05	1.00e-02
2kmb[c]	0.00	100000.00	304.45	-195725.24	196292.57	1.00e-05	1.00e-02
lac_D[e]	0.00	100000.00	223.40	-195806.29	196211.52	1.00e-05	1.00e-02
lac_D[c]	0.00	100000.00	217.46	-195812.23	196205.59	1.00e-05	1.00e-02
lac_D[m]	0.00	100000.00	241.21	-195788.48	196229.34	1.00e-05	1.00e-02
dlnlcgcrn[c]	0.00	100000.00	1304.76	-194724.93	197292.88	1.00e-05	1.00e-02
dlnlcgcoa[m]	0.00	100000.00	3087.46	-192942.23	199075.59	1.00e-05	1.00e-02
dlnlcgcrn[m]	0.00	100000.00	1447.28	-194582.41	197435.40	1.00e-05	1.00e-02
dlnlcg[e]	0.00	100000.00	1474.43	-194555.26	197462.56	1.00e-05	1.00e-02
dlnlcg[c]	0.00	100000.00	1435.24	-194594.45	197423.36	1.00e-05	1.00e-02
13_cis_oretn[n]	0.00	100000.00	1174.28	-194855.41	197162.40	1.00e-05	1.00e-02
13_cis_retn[n]	0.00	100000.00	1174.28	-194855.41	197162.40	1.00e-05	1.00e-02
dctp[m]	0.00	100000.00	573.73	-195455.96	196561.86	1.00e-05	1.00e-02
dem2emgacpail_prot_hs[r]	0.00	100000.00	3044.47	-192985.22	199032.60	1.00e-05	1.00e-02
dgpi_prot_hs[r]	0.00	100000.00	3305.43	-192724.26	199293.55	1.00e-05	1.00e-02
dgtp[m]	0.00	100000.00	573.73	-195455.96	196561.85	1.00e-05	1.00e-02
dsT_antigen[g]	0.00	100000.00	384.45	-195645.24	196372.58	1.00e-05	1.00e-02
dttp[m]	0.00	100000.00	616.47	-195413.22	196604.59	1.00e-05	1.00e-02
dttp[n]	0.00	100000.00	561.81	-195467.87	196549.94	1.00e-05	1.00e-02
ethamp[r]	0.00	100000.00	303.90	-195725.79	196292.02	1.00e-05	1.00e-02
gpi_sig[r]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
hretn[n]	0.00	100000.00	1174.28	-194855.41	197162.40	1.00e-05	1.00e-02
kdn[c]	0.00	100000.00	652.39	-195377.30	196640.51	1.00e-05	1.00e-02
m3gacpail_prot_hs[r]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
melanin[c]	0.00	100000.00	434.92	-195594.76	196423.05	1.00e-05	1.00e-02
mem2emgacpail_prot_hs[r]	0.00	100000.00	4784.17	-191245.52	200772.29	1.00e-05	1.00e-02
n5m2masn[g]	0.00	100000.00	4690.33	-191339.36	200678.46	1.00e-05	1.00e-02
oretn[n]	0.00	100000.00	1087.30	-194942.39	197075.42	1.00e-05	1.00e-02
Ser_Thr[l]	0.00	100000.00	33.40	-195996.29	196021.52	1.00e-05	1.00e-02
sprm[c]	0.00	100000.00	1303.78	-194725.91	197291.91	1.00e-05	1.00e-02
sTn_antigen[g]	0.00	100000.00	1152.62	-194877.07	197140.74	1.00e-05	1.00e-02
yvite[c]	0.00	100000.00	2087.64	-193942.05	198075.76	1.00e-05	1.00e-02
dmantipyrine[e]	0.00	100000.00	444.60	-195585.09	196432.72	1.00e-05	1.00e-02
dmantipyrine[c]	0.00	100000.00	433.34	-195596.35	196421.46	1.00e-05	1.00e-02
ppi[x]	-1980.48	1.98	-1940.06	-1973.62	-1948.06	1.00e-05	1.00e-02
dmpp[x]	0.00	100000.00	379.41	-195650.28	196367.54	1.00e-05	1.00e-02
ipdp[x]	0.00	100000.00	379.41	-195650.28	196367.54	1.00e-05	1.00e-02
grdp[x]	0.00	100000.00	717.85	-195311.84	196705.98	1.00e-05	1.00e-02
fald[m]	-122.48	2.93	-26.00	-61.42	-32.14	1.00e-05	1.00e-02
dmgly[m]	0.00	100000.00	434.09	-195595.60	196422.22	1.00e-05	1.00e-02
sarcs[m]	0.00	100000.00	337.68	-195692.01	196325.80	1.00e-05	1.00e-02
dmhptcrn[c]	0.00	100000.00	1391.76	-194637.93	197379.88	1.00e-05	1.00e-02
dmhptcoa[m]	0.00	100000.00	2315.58	-193714.11	198303.71	1.00e-05	1.00e-02
dmhptcrn[m]	0.00	100000.00	1543.77	-194485.92	197531.89	1.00e-05	1.00e-02
dmhptcrn[e]	0.00	100000.00	1429.76	-194599.93	197417.88	1.00e-05	1.00e-02
dmnoncrn[c]	0.00	100000.00	1522.23	-194507.46	197510.36	1.00e-05	1.00e-02
dmnoncoa[c]	0.00	100000.00	2261.17	-193768.52	198249.29	1.00e-05	1.00e-02
dmnoncoa[m]	0.00	100000.00	2508.55	-193521.14	198496.67	1.00e-05	1.00e-02
dnad[c]	0.00	100000.00	1043.82	-194985.87	197031.94	1.00e-05	1.00e-02
dnad[n]	0.00	100000.00	1043.82	-194985.87	197031.94	1.00e-05	1.00e-02
dcdp[m]	0.00	100000.00	573.73	-195455.96	196561.86	1.00e-05	1.00e-02
dtdp[m]	0.00	100000.00	616.47	-195413.22	196604.59	1.00e-05	1.00e-02
dtdp[c]	0.00	100000.00	561.81	-195467.87	196549.94	1.00e-05	1.00e-02
dudp[c]	0.00	100000.00	474.99	-195554.70	196463.12	1.00e-05	1.00e-02
dudp[m]	0.00	100000.00	520.29	-195509.40	196508.42	1.00e-05	1.00e-02
dutp[c]	0.00	100000.00	474.99	-195554.70	196463.12	1.00e-05	1.00e-02
dutp[m]	0.00	100000.00	520.29	-195509.40	196508.42	1.00e-05	1.00e-02
dttp[c]	0.00	100000.00	561.81	-195467.87	196549.94	1.00e-05	1.00e-02
thrnt[c]	0.00	100000.00	304.45	-195725.24	196292.57	1.00e-05	1.00e-02
dolglcp_L[c]	0.00	100000.00	2392.09	-193637.60	198380.21	1.00e-05	1.00e-02
dolglcp_L[r]	0.00	100000.00	2392.09	-193637.60	198380.21	1.00e-05	1.00e-02
dolichol_L[r]	0.00	100000.00	1913.67	-194116.02	197901.79	1.00e-05	1.00e-02
dolichol_U[r]	0.00	100000.00	1956.26	-194073.43	197944.39	1.00e-05	1.00e-02
dolp_L[c]	0.00	100000.00	1956.26	-194073.43	197944.39	1.00e-05	1.00e-02
dolp_U[c]	0.00	100000.00	1869.28	-194160.41	197857.40	1.00e-05	1.00e-02
dolmanp_U[c]	0.00	100000.00	2392.09	-193637.60	198380.21	1.00e-05	1.00e-02
2c23dh56dhoxin[c]	0.00	100000.00	347.90	-195681.79	196336.02	1.00e-05	1.00e-02
dopaqn[c]	0.00	100000.00	391.37	-195638.32	196379.49	1.00e-05	1.00e-02
dopasf[c]	0.00	100000.00	478.40	-195551.29	196466.53	1.00e-05	1.00e-02
dopasf[e]	0.00	100000.00	491.46	-195538.23	196479.58	1.00e-05	1.00e-02
dopa[e]	0.00	100000.00	536.10	-195493.59	196524.22	1.00e-05	1.00e-02
orn_D[x]	0.00	100000.00	549.95	-195479.74	196538.07	1.00e-05	1.00e-02
5a2opntn[x]	0.00	100000.00	380.74	-195648.95	196368.86	1.00e-05	1.00e-02
dpcoa[l]	0.00	100000.00	1095.69	-194933.99	197083.82	1.00e-05	1.00e-02
dpcoa[c]	0.00	100000.00	1434.82	-194594.87	197422.95	1.00e-05	1.00e-02
3pg[c]	0.00	100000.00	173.52	-195856.17	196161.64	1.00e-05	1.00e-02
23dpg[c]	0.00	100000.00	130.07	-195899.62	196118.20	1.00e-05	1.00e-02
13dpg[c]	0.00	100000.00	173.27	-195856.41	196161.40	1.00e-05	1.00e-02
pi[x]	-1094.48	1.46	-1053.82	-1086.36	-1062.84	1.00e-05	1.00e-02
5dpmev[x]	0.00	100000.00	422.04	-195607.65	196410.16	1.00e-05	1.00e-02
ipdp[c]	0.00	100000.00	389.56	-195640.13	196377.68	1.00e-05	1.00e-02
frdp[c]	0.00	100000.00	1085.43	-194944.25	197073.56	1.00e-05	1.00e-02
drib[e]	0.00	100000.00	446.80	-195582.89	196434.92	1.00e-05	1.00e-02
2dr5p[c]	0.00	100000.00	391.15	-195638.54	196379.28	1.00e-05	1.00e-02
g3p[c]	0.00	100000.00	217.07	-195812.62	196205.19	1.00e-05	1.00e-02
dtdp[n]	0.00	100000.00	561.81	-195467.87	196549.94	1.00e-05	1.00e-02
dudp[n]	0.00	100000.00	474.99	-195554.70	196463.12	1.00e-05	1.00e-02
dump[c]	0.00	100000.00	477.09	-195552.60	196465.22	1.00e-05	1.00e-02
dump[n]	0.00	100000.00	477.09	-195552.60	196465.22	1.00e-05	1.00e-02
ura[c]	258.63	57735.03	432.60	-112757.74	113581.38	1.00e-05	1.00e-02
thym[c]	-100.44	75592.89	160.52	-148031.25	148310.71	1.00e-05	1.00e-02
dump[m]	0.00	100000.00	526.76	-195502.93	196514.88	1.00e-05	1.00e-02
duri[m]	0.00	100000.00	574.39	-195455.30	196562.51	1.00e-05	1.00e-02
duri[e]	0.00	100000.00	534.13	-195495.56	196522.25	1.00e-05	1.00e-02
dutp[n]	0.00	100000.00	474.99	-195554.70	196463.12	1.00e-05	1.00e-02
eaflatoxin[e]	0.00	100000.00	536.16	-195493.53	196524.28	1.00e-05	1.00e-02
eaflatoxin[c]	0.00	100000.00	521.91	-195507.78	196510.03	1.00e-05	1.00e-02
ebastineoh[e]	0.00	100000.00	1742.13	-194287.56	197730.25	1.00e-05	1.00e-02
ebastineoh[c]	0.00	100000.00	1695.95	-194333.74	197684.07	1.00e-05	1.00e-02
ebastineoh[r]	0.00	100000.00	1695.95	-194333.74	197684.07	1.00e-05	1.00e-02
ebastine[e]	0.00	100000.00	1742.13	-194287.56	197730.25	1.00e-05	1.00e-02
ebastine[c]	0.00	100000.00	1695.95	-194333.74	197684.07	1.00e-05	1.00e-02
ebastine[r]	0.00	100000.00	1695.95	-194333.74	197684.07	1.00e-05	1.00e-02
3hbcoa[m]	0.00	100000.00	1833.19	-194196.50	197821.31	1.00e-05	1.00e-02
b2coa[x]	0.00	100000.00	1522.31	-194507.38	197510.43	1.00e-05	1.00e-02
3hbcoa[x]	0.00	100000.00	1607.24	-194422.45	197595.37	1.00e-05	1.00e-02
3hmbcoa[m]	0.00	100000.00	1929.64	-194100.05	197917.76	1.00e-05	1.00e-02
eicostetcrn[c]	0.00	100000.00	1957.16	-194072.53	197945.28	1.00e-05	1.00e-02
eicostetcoa[m]	0.00	100000.00	2990.98	-193038.71	198979.10	1.00e-05	1.00e-02
eicostetcrn[m]	0.00	100000.00	2170.92	-193858.77	198159.04	1.00e-05	1.00e-02
eicostet[e]	0.00	100000.00	1385.07	-194644.62	197373.20	1.00e-05	1.00e-02
eicostet[c]	0.00	100000.00	1348.25	-194681.44	197336.38	1.00e-05	1.00e-02
elaidcrn[c]	0.00	100000.00	2044.14	-193985.55	198032.27	1.00e-05	1.00e-02
od2coa[m]	0.00	100000.00	3087.47	-192942.22	199075.59	1.00e-05	1.00e-02
elaidcrn[m]	0.00	100000.00	2267.41	-193762.28	198255.53	1.00e-05	1.00e-02
elaid[e]	0.00	100000.00	1474.43	-194555.26	197462.55	1.00e-05	1.00e-02
elaid[c]	0.00	100000.00	1435.24	-194594.45	197423.36	1.00e-05	1.00e-02
s2l2n2m2m[c]	0.00	100000.00	5912.01	-190117.68	201900.14	1.00e-05	1.00e-02
n2m2nm[l]	0.00	100000.00	3239.63	-192790.06	199227.75	1.00e-05	1.00e-02
ksi_deg2[l]	0.00	100000.00	12699.79	-183329.90	208687.91	1.00e-05	1.00e-02
ksi_deg3[l]	0.00	100000.00	12265.61	-183764.08	208253.73	1.00e-05	1.00e-02
s2l2n2m2m[l]	0.00	100000.00	4539.20	-191490.49	200527.32	1.00e-05	1.00e-02
s2l2n2m2mn[l]	0.00	100000.00	4105.02	-191924.67	200093.15	1.00e-05	1.00e-02
estradiolglc[e]	0.00	100000.00	1429.76	-194599.93	197417.88	1.00e-05	1.00e-02
estradiolglc[c]	0.00	100000.00	1391.76	-194637.93	197379.88	1.00e-05	1.00e-02
estradiolglc[r]	0.00	100000.00	1391.76	-194637.93	197379.88	1.00e-05	1.00e-02
estradiol[e]	-0.00	100000.00	1072.31	-194957.37	197060.44	1.00e-05	1.00e-02
estradiol[c]	-0.00	100000.00	1043.82	-194985.87	197031.94	1.00e-05	1.00e-02
estradiol[r]	-0.00	100000.00	1043.82	-194985.87	197031.94	1.00e-05	1.00e-02
estriolglc[c]	0.00	100000.00	1391.75	-194637.93	197379.88	1.00e-05	1.00e-02
estriolglc[e]	0.00	100000.00	1429.75	-194599.93	197417.88	1.00e-05	1.00e-02
estriolglc[r]	0.00	100000.00	1391.75	-194637.93	197379.88	1.00e-05	1.00e-02
estriol[r]	0.00	100000.00	1043.82	-194985.87	197031.94	1.00e-05	1.00e-02
estriol[c]	0.00	100000.00	1043.82	-194985.87	197031.94	1.00e-05	1.00e-02
estroneglc[c]	0.00	100000.00	1304.77	-194724.92	197292.90	1.00e-05	1.00e-02
estroneglc[e]	0.00	100000.00	1340.40	-194689.29	197328.52	1.00e-05	1.00e-02
estroneglc[r]	0.00	100000.00	1304.77	-194724.92	197292.90	1.00e-05	1.00e-02
estrones[e]	0.00	100000.00	938.28	-195091.41	196926.40	1.00e-05	1.00e-02
estrones[c]	0.00	100000.00	913.34	-195116.35	196901.47	1.00e-05	1.00e-02
estrone[r]	-0.00	100000.00	956.83	-195072.86	196944.96	1.00e-05	1.00e-02
estrone[c]	-0.00	100000.00	956.83	-195072.86	196944.96	1.00e-05	1.00e-02
etfox[m]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
etfrd[m]	0.00	100000.00	96.49	-195933.20	196084.61	1.00e-05	1.00e-02
ethamp[c]	0.00	100000.00	303.90	-195725.79	196292.02	1.00e-05	1.00e-02
etha[c]	0.00	100000.00	347.92	-195681.77	196336.04	1.00e-05	1.00e-02
10fthf[e]	0.00	100000.00	936.31	-195093.37	196924.44	1.00e-05	1.00e-02
10fthf5glu[e]	0.00	100000.00	2010.59	-194019.09	197998.72	1.00e-05	1.00e-02
10fthf6glu[e]	0.00	100000.00	2278.65	-193751.04	198266.78	1.00e-05	1.00e-02
10fthf7glu[e]	0.00	100000.00	2546.76	-193482.93	198534.88	1.00e-05	1.00e-02
11_cis_retfa[e]	0.00	100000.00	1295.72	-194733.97	197283.84	1.00e-05	1.00e-02
13_cis_retnglc[e]	0.00	100000.00	1563.80	-194465.89	197551.92	1.00e-05	1.00e-02
1glyc_hs[e]	0.00	100000.00	580.10	-195449.59	196568.22	1.00e-05	1.00e-02
35cgmp[e]	0.00	100000.00	491.38	-195538.31	196479.50	1.00e-05	1.00e-02
3aib[e]	0.00	100000.00	402.11	-195627.58	196390.24	1.00e-05	1.00e-02
4hphac[e]	0.00	100000.00	312.72	-195716.96	196300.85	1.00e-05	1.00e-02
5dhf[e]	0.00	100000.00	2099.89	-193929.80	198088.02	1.00e-05	1.00e-02
5thf[e]	0.00	100000.00	2010.32	-194019.37	197998.44	1.00e-05	1.00e-02
6dhf[e]	0.00	100000.00	2186.54	-193843.15	198174.66	1.00e-05	1.00e-02
6thf[e]	0.00	100000.00	2275.90	-193753.79	198264.02	1.00e-05	1.00e-02
7dhf[e]	0.00	100000.00	2457.21	-193572.48	198445.33	1.00e-05	1.00e-02
7thf[e]	0.00	100000.00	2545.69	-193484.00	198533.81	1.00e-05	1.00e-02
9_cis_retfa[e]	0.00	100000.00	1295.72	-194733.97	197283.84	1.00e-05	1.00e-02
adprbp[e]	0.00	100000.00	893.55	-195136.14	196881.67	1.00e-05	1.00e-02
ak2lgchol_hs[e]	0.00	100000.00	938.28	-195091.41	196926.40	1.00e-05	1.00e-02
aprgstrn[e]	0.00	100000.00	1429.76	-194599.93	197417.88	1.00e-05	1.00e-02
avite1[e]	0.00	100000.00	2234.00	-193795.69	198222.12	1.00e-05	1.00e-02
camp[e]	0.00	100000.00	491.48	-195538.21	196479.60	1.00e-05	1.00e-02
chsterol[e]	0.00	100000.00	2055.28	-193974.41	198043.41	1.00e-05	1.00e-02
cmp[e]	0.00	100000.00	535.88	-195493.81	196524.00	1.00e-05	1.00e-02
dhf[e]	0.00	100000.00	848.88	-195180.80	196837.01	1.00e-05	1.00e-02
digalsgalside_hs[e]	0.00	100000.00	2456.66	-193573.03	198444.78	1.00e-05	1.00e-02
fuc13galacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	536.15	-195493.53	196524.28	1.00e-05	1.00e-02
fuc14galacglcgalgluside_hs[e]	0.00	100000.00	3976.52	-192053.17	199964.65	1.00e-05	1.00e-02
fucacgalfucgalacglcgalgluside_hs[e]	0.00	100000.00	5004.16	-191025.53	200992.29	1.00e-05	1.00e-02
fucacngal14acglcgalgluside_hs[e]	0.00	100000.00	4691.33	-191338.36	200679.46	1.00e-05	1.00e-02
fucacngalacglcgalgluside_hs[e]	0.00	100000.00	4690.66	-191339.03	200678.79	1.00e-05	1.00e-02
fucfuc12gal14acglcgalgluside_hs[e]	0.00	100000.00	4423.32	-191606.37	200411.45	1.00e-05	1.00e-02
fucfuc132galacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	5450.96	-190578.73	201439.09	1.00e-05	1.00e-02
fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	6925.40	-189104.29	202913.53	1.00e-05	1.00e-02
fucfucfucgalacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	5897.76	-190131.93	201885.89	1.00e-05	1.00e-02
fucfucgalacglcgalgluside_hs[e]	0.00	100000.00	4423.32	-191606.37	200411.45	1.00e-05	1.00e-02
fucgal14acglcgalgluside_hs[e]	0.00	100000.00	3976.52	-192053.17	199964.65	1.00e-05	1.00e-02
fucgalfucgalacglcgalgluside_hs[e]	0.00	100000.00	4870.12	-191159.57	200858.25	1.00e-05	1.00e-02
fucgalgbside_hs[e]	0.00	100000.00	4423.32	-191606.37	200411.45	1.00e-05	1.00e-02
fuc_L[e]	-2.74	70710.68	533.42	-138089.20	139114.47	1.00e-05	1.00e-02
galacglcgalgbside_hs[e]	0.00	100000.00	5004.16	-191025.53	200992.29	1.00e-05	1.00e-02
galfuc12gal14acglcgalgluside_hs[e]	0.00	100000.00	4423.32	-191606.37	200411.45	1.00e-05	1.00e-02
galfucgalacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	5450.96	-190578.73	201439.09	1.00e-05	1.00e-02
galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	7372.20	-188657.49	203360.33	1.00e-05	1.00e-02
galgalgalthcrm_hs[e]	0.00	100000.00	4289.28	-191740.41	200277.41	1.00e-05	1.00e-02
gbside_hs[e]	0.00	100000.00	3529.72	-192499.97	199517.85	1.00e-05	1.00e-02
gchola[e]	0.00	100000.00	1876.48	-194153.20	197864.61	1.00e-05	1.00e-02
gd1b2_hs[e]	0.00	100000.00	4956.52	-191073.17	200944.64	1.00e-05	1.00e-02
gd1c_hs[e]	0.00	100000.00	4956.52	-191073.17	200944.64	1.00e-05	1.00e-02
gdp[e]	0.00	100000.00	533.63	-195496.06	196521.76	1.00e-05	1.00e-02
gluala[e]	0.00	100000.00	580.10	-195449.59	196568.22	1.00e-05	1.00e-02
glyc_S[e]	0.00	100000.00	223.40	-195806.29	196211.52	1.00e-05	1.00e-02
glygn5[e]	0.00	100000.00	938.28	-195091.41	196926.40	1.00e-05	1.00e-02
gmp[e]	0.00	100000.00	535.85	-195493.84	196523.98	1.00e-05	1.00e-02
gp1c_hs[e]	0.00	100000.00	7085.61	-188944.08	203073.74	1.00e-05	1.00e-02
gp1calpha_hs[e]	0.00	100000.00	7085.61	-188944.08	203073.74	1.00e-05	1.00e-02
gq1b_hs[e]	0.00	100000.00	6377.39	-189652.29	202365.52	1.00e-05	1.00e-02
gq1balpha_hs[e]	0.00	100000.00	6377.39	-189652.29	202365.52	1.00e-05	1.00e-02
gsn[e]	1653.03	33333.33	2233.77	-63129.25	67555.23	1.00e-05	1.00e-02
gt1a_hs[e]	0.00	100000.00	5667.70	-190361.99	201655.82	1.00e-05	1.00e-02
gthox[e]	0.00	100000.00	1340.32	-194689.37	197328.45	1.00e-05	1.00e-02
gthrd[e]	0.00	100000.00	714.79	-195314.90	196702.91	1.00e-05	1.00e-02
gtp[e]	0.00	100000.00	533.63	-195496.06	196521.76	1.00e-05	1.00e-02
h2o2[e]	-134.03	4.86	-44.67	-83.89	-47.01	1.00e-05	1.00e-02
ha[e]	0.00	100000.00	1784.24	-194245.45	197772.36	1.00e-05	1.00e-02
ha_pre1[e]	0.00	100000.00	893.56	-195136.13	196881.68	1.00e-05	1.00e-02
hcoumarin[e]	0.00	100000.00	266.80	-195762.89	196254.92	1.00e-05	1.00e-02
hdca[e]	0.00	100000.00	1385.07	-194644.62	197373.20	1.00e-05	1.00e-02
hdcea[e]	0.00	100000.00	1295.71	-194733.98	197283.83	1.00e-05	1.00e-02
