Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
fucacgalfucgalacglcgalgluside_hs[e]	0.00	100000.00	5004.16	-191025.53	200992.29	1.00e-05	1.00e-02
fucacngal14acglcgalgluside_hs[e]	-4374.27	141421.37	317.06	-276898.52	277491.08	1.00e-05	1.00e-02
fucacngalacglcgalgluside_hs[e]	0.00	100000.00	4690.66	-191339.03	200678.79	1.00e-05	1.00e-02
fucfuc12gal14acglcgalgluside_hs[e]	0.00	100000.00	4423.32	-191606.37	200411.45	1.00e-05	1.00e-02
fucfuc132galacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	5450.96	-190578.73	201439.09	1.00e-05	1.00e-02
fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	6925.40	-189104.29	202913.53	1.00e-05	1.00e-02
fucfucfucgalacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	5897.76	-190131.93	201885.89	1.00e-05	1.00e-02
fucfucgalacglcgalgluside_hs[e]	0.00	100000.00	4423.32	-191606.37	200411.45	1.00e-05	1.00e-02
fucgal14acglcgalgluside_hs[e]	0.00	100000.00	3976.52	-192053.17	199964.65	1.00e-05	1.00e-02
fucgalfucgalacglcgalgluside_hs[e]	0.00	100000.00	4870.12	-191159.57	200858.25	1.00e-05	1.00e-02
fucgalgbside_hs[e]	0.00	100000.00	4423.32	-191606.37	200411.45	1.00e-05	1.00e-02
fuc_L[e]	-765.74	5.73	-229.58	-270.50	-230.23	1.00e-05	1.00e-02
galacglcgalgbside_hs[e]	0.00	100000.00	5004.16	-191025.53	200992.29	1.00e-05	1.00e-02
galfuc12gal14acglcgalgluside_hs[e]	0.00	100000.00	4423.32	-191606.37	200411.45	1.00e-05	1.00e-02
galfucgalacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	5450.96	-190578.73	201439.09	1.00e-05	1.00e-02
galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs[e]	0.00	100000.00	7372.20	-188657.49	203360.33	1.00e-05	1.00e-02
galgalgalthcrm_hs[e]	0.00	100000.00	4289.28	-191740.41	200277.41	1.00e-05	1.00e-02
gbside_hs[e]	0.00	100000.00	3529.72	-192499.97	199517.85	1.00e-05	1.00e-02
gchola[e]	-1963.58	269920.63	-87.09	-529161.22	528945.47	1.00e-05	1.00e-02
gd1b2_hs[e]	0.00	100000.00	4956.52	-191073.17	200944.64	1.00e-05	1.00e-02
gd1c_hs[e]	0.00	100000.00	4956.52	-191073.17	200944.64	1.00e-05	1.00e-02
gdp[e]	-1857.18	115470.06	-1323.55	-227674.56	224985.90	1.00e-05	1.00e-02
gluala[e]	0.00	100000.00	580.10	-195449.59	196568.22	1.00e-05	1.00e-02
glyc_S[e]	-679.39	24.25	-456.00	-533.21	-420.34	1.00e-05	1.00e-02
glygn5[e]	0.00	100000.00	938.28	-195091.41	196926.40	1.00e-05	1.00e-02
gmp[e]	-1248.11	100000.01	-712.25	-196741.95	195275.89	1.00e-05	1.00e-02
gp1c_hs[e]	0.00	100000.00	7085.61	-188944.08	203073.74	1.00e-05	1.00e-02
gp1calpha_hs[e]	0.00	100000.00	7085.61	-188944.08	203073.74	1.00e-05	1.00e-02
gq1b_hs[e]	0.00	100000.00	6377.39	-189652.29	202365.52	1.00e-05	1.00e-02
gq1balpha_hs[e]	0.00	100000.00	6377.39	-189652.29	202365.52	1.00e-05	1.00e-02
gsn[e]	-436.66	100000.00	144.09	-195885.60	196132.22	1.00e-05	1.00e-02
gt1a_hs[e]	0.00	100000.00	5667.70	-190361.99	201655.82	1.00e-05	1.00e-02
gthox[e]	-1713.13	200000.01	-372.81	-392402.51	391615.33	1.00e-05	1.00e-02
gthrd[e]	-862.18	100000.01	-147.40	-196177.10	195840.74	1.00e-05	1.00e-02
gtp[e]	-939.26	152752.53	-405.63	-299830.27	298977.46	1.00e-05	1.00e-02
h2o2[e]	-134.03	32.16	-44.67	-137.39	6.49	1.00e-05	1.00e-02
ha[e]	0.00	100000.00	1784.24	-194245.45	197772.36	1.00e-05	1.00e-02
ha_pre1[e]	-1435.03	100000.00	-541.47	-196571.16	195446.66	1.00e-05	1.00e-02
hcoumarin[e]	-43.10	100000.00	223.70	-195806.00	196211.83	1.00e-05	1.00e-02
hdca[e]	-260.90	34.80	1124.17	1026.28	1180.50	1.00e-05	1.00e-02
hdcea[e]	-182.68	35.08	1113.03	1014.58	1169.92	1.00e-05	1.00e-02
hestratriol[e]	0.00	100000.00	1072.30	-194957.39	197060.42	1.00e-05	1.00e-02
hexc[e]	-181.87	49.46	2096.80	1970.17	2181.86	1.00e-05	1.00e-02
hista[e]	175.02	100000.00	618.08	-195411.62	196606.20	1.00e-05	1.00e-02
hom_L[e]	-519.97	6.52	-117.92	-160.39	-117.02	1.00e-05	1.00e-02
hpdca[e]	-253.00	36.12	1221.44	1120.95	1280.36	1.00e-05	1.00e-02
hspg[e]	0.00	100000.00	4923.71	-191105.98	200911.83	1.00e-05	1.00e-02
htaxol[e]	-2736.16	320713.50	-458.13	-629086.28	628128.46	1.00e-05	1.00e-02
idp[e]	-1840.52	57735.04	-1351.60	-114541.96	111797.20	1.00e-05	1.00e-02
imp[e]	-1231.45	34.05	-740.15	-836.56	-685.29	1.00e-05	1.00e-02
inost[e]	-1066.46	29.14	-530.30	-617.11	-485.05	1.00e-05	1.00e-02
ksi[e]	0.00	100000.00	17434.11	-178595.58	213422.24	1.00e-05	1.00e-02
ksi_deg1[e]	0.00	100000.00	16987.31	-179042.38	212975.44	1.00e-05	1.00e-02
ksii_core2[e]	0.00	100000.00	5762.91	-190266.78	201751.03	1.00e-05	1.00e-02
ksii_core4[e]	0.00	100000.00	5897.63	-190132.05	201885.76	1.00e-05	1.00e-02
leuktrA4[e]	37.06	50.52	1332.78	1204.07	1419.93	1.00e-05	1.00e-02
leuktrB4[e]	-243.46	45.48	1141.61	1022.79	1218.87	1.00e-05	1.00e-02
leuktrC4[e]	-908.85	100000.03	1101.65	-194928.09	197089.83	1.00e-05	1.00e-02
leuktrD4[e]	-564.90	68.82	1177.54	1012.96	1300.56	1.00e-05	1.00e-02
leuktrE4[e]	-385.69	66.87	1222.70	1061.96	1341.89	1.00e-05	1.00e-02
leuktrF4[e]	-729.64	100000.02	1146.82	-194882.91	197135.00	1.00e-05	1.00e-02
lgnc[e]	-197.68	46.33	1902.27	1781.78	1981.20	1.00e-05	1.00e-02
limnen[e]	67.33	36.79	782.21	680.42	842.43	1.00e-05	1.00e-02
lipoate[e]	-313.63	100000.00	311.89	-195717.81	196300.02	1.00e-05	1.00e-02
lneldc[e]	-88.66	39.09	1296.41	1190.11	1361.16	1.00e-05	1.00e-02
lnlc[e]	-88.66	39.09	1296.41	1190.11	1361.16	1.00e-05	1.00e-02
lnlnca[e]	-10.44	41.62	1285.27	1174.00	1354.98	1.00e-05	1.00e-02
lnlncg[e]	-10.44	41.62	1285.27	1174.00	1354.98	1.00e-05	1.00e-02
lpchol_hs[e]	0.00	100000.00	848.92	-195180.77	196837.04	1.00e-05	1.00e-02
mag_hs[e]	0.00	100000.00	312.76	-195716.93	196300.88	1.00e-05	1.00e-02
meoh[e]	-175.36	32.16	3.36	-89.36	54.51	1.00e-05	1.00e-02
mercplaccys[e]	-818.33	40.43	-371.63	-480.56	-304.27	1.00e-05	1.00e-02
mthgxl[e]	-260.88	7.15	-82.16	-125.86	-80.02	1.00e-05	1.00e-02
n2m2nmasn[e]	0.00	100000.00	4289.28	-191740.41	200277.41	1.00e-05	1.00e-02
nad[e]	-1811.31	115470.07	-649.87	-227000.89	225659.58	1.00e-05	1.00e-02
nadp[e]	-2655.47	115470.07	-1538.77	-227889.79	224770.70	1.00e-05	1.00e-02
ncam[e]	-4.35	15.28	260.77	201.14	278.84	1.00e-05	1.00e-02
nifedipine[e]	-464.55	100000.02	339.69	-195690.03	196327.85	1.00e-05	1.00e-02
no[e]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
npthl[e]	189.46	27.71	546.90	462.90	589.34	1.00e-05	1.00e-02
nrpphr[e]	-426.10	100000.00	109.90	-195919.80	196098.03	1.00e-05	1.00e-02
nrpphrsf[e]	-1229.08	70710.68	-737.70	-139360.33	137843.36	1.00e-05	1.00e-02
nrvnc[e]	-119.46	46.27	1891.13	1770.74	1969.95	1.00e-05	1.00e-02
o2s[e]	0.00	100000.00	44.62	-195985.07	196032.74	1.00e-05	1.00e-02
oagd3_hs[e]	0.00	100000.00	4018.24	-192011.45	200006.36	1.00e-05	1.00e-02
oagt3_hs[e]	0.00	100000.00	4729.42	-191300.27	200717.54	1.00e-05	1.00e-02
ocdca[e]	-245.09	37.49	1318.70	1215.54	1380.30	1.00e-05	1.00e-02
ocdcea[e]	-166.87	37.67	1307.56	1204.04	1369.51	1.00e-05	1.00e-02
octa[e]	-324.12	26.42	346.07	264.59	385.98	1.00e-05	1.00e-02
omeprazole[e]	0.00	100000.00	848.86	-195180.83	196836.98	1.00e-05	1.00e-02
onpthl[e]	0.00	100000.00	357.44	-195672.25	196345.56	1.00e-05	1.00e-02
paf_hs[e]	0.00	100000.00	1027.64	-195002.05	197015.76	1.00e-05	1.00e-02
pchol_hs[e]	0.00	100000.00	804.24	-195225.45	196792.36	1.00e-05	1.00e-02
pe_hs[e]	0.00	100000.00	536.16	-195493.53	196524.28	1.00e-05	1.00e-02
peplys[e]	0.00	100000.00	44.68	-195985.01	196032.80	1.00e-05	1.00e-02
perillyl[e]	-84.92	35.71	629.96	530.29	688.08	1.00e-05	1.00e-02
pglyc_hs[e]	0.00	100000.00	536.16	-195493.53	196524.28	1.00e-05	1.00e-02
pheacgln[e]	-518.42	17.07	196.44	133.30	218.01	1.00e-05	1.00e-02
phyQ[e]	48.10	54.89	2103.38	1966.10	2199.10	1.00e-05	1.00e-02
phyt[e]	-266.13	39.79	1476.38	1368.70	1542.50	1.00e-05	1.00e-02
prgstrn[e]	-1327.03	250713.28	13.37	-491414.34	491399.52	1.00e-05	1.00e-02
pro_D[e]	-305.79	19.77	96.33	27.88	123.21	1.00e-05	1.00e-02
prostgd2[e]	-573.18	46.46	811.89	691.14	891.09	1.00e-05	1.00e-02
prostge1[e]	-651.40	44.93	823.04	705.29	899.21	1.00e-05	1.00e-02
prostge2[e]	-573.18	46.46	811.89	691.14	891.09	1.00e-05	1.00e-02
prostgf2[e]	-622.90	46.68	851.54	730.36	931.16	1.00e-05	1.00e-02
ps_hs[e]	-1712.00	70710.68	-639.72	-139262.35	137941.34	1.00e-05	1.00e-02
ptdca[e]	-268.80	33.52	1026.91	931.52	1080.74	1.00e-05	1.00e-02
rbt[e]	-795.82	7.19	-259.66	-303.45	-257.44	1.00e-05	1.00e-02
retfa[e]	0.00	100000.00	1295.72	-194733.97	197283.84	1.00e-05	1.00e-02
retinol[e]	166.14	58.22	1506.54	1362.75	1608.77	1.00e-05	1.00e-02
retinol_9_cis[e]	166.14	58.22	1506.54	1362.75	1608.77	1.00e-05	1.00e-02
retinol_cis_11[e]	144.28	58.11	1484.68	1341.09	1586.70	1.00e-05	1.00e-02
retn[e]	-50.53	64.74	1155.82	999.23	1270.84	1.00e-05	1.00e-02
retnglc[e]	-924.07	69.32	639.73	474.16	763.73	1.00e-05	1.00e-02
Rtotal[e]	0.00	100000.00	-0.74	-196030.43	195987.38	1.00e-05	1.00e-02
Rtotal2[e]	0.00	100000.00	-0.74	-196030.43	195987.38	1.00e-05	1.00e-02
Rtotal3[e]	0.00	100000.00	-0.74	-196030.43	195987.38	1.00e-05	1.00e-02
s2l2fn2m2masn[e]	-1684.22	5.83	-1193.04	-1234.16	-1193.49	1.00e-05	1.00e-02
s2l2n2m2masn[e]	0.00	100000.00	6028.84	-190000.85	202016.96	1.00e-05	1.00e-02
sarcs[e]	-332.02	11.92	-19.27	-72.33	-7.77	1.00e-05	1.00e-02
ser_D[e]	-540.18	7.05	-227.55	-271.06	-225.61	1.00e-05	1.00e-02
sl_L[e]	-509.73	100000.00	-331.01	-196360.71	195657.12	1.00e-05	1.00e-02
spc_hs[e]	-773.45	122474.49	1460.53	-238619.17	241498.66	1.00e-05	1.00e-02
sph1p[e]	-1410.13	57735.04	332.03	-112858.33	113480.83	1.00e-05	1.00e-02
sphs1p[e]	-1331.91	57735.04	320.89	-112869.47	113469.69	1.00e-05	1.00e-02
srtn[e]	50.01	100000.00	630.80	-195398.90	196618.93	1.00e-05	1.00e-02
strdnc[e]	67.78	45.08	1274.13	1156.08	1350.62	1.00e-05	1.00e-02
tag_hs[e]	0.00	100000.00	223.40	-195806.29	196211.52	1.00e-05	1.00e-02
tagat_D[e]	-919.54	6.41	-383.41	-425.67	-382.73	1.00e-05	1.00e-02
taxol[e]	-2560.19	320713.50	-282.14	-628910.30	628304.45	1.00e-05	1.00e-02
tchola[e]	-2534.76	260494.04	-524.28	-511122.29	510032.18	1.00e-05	1.00e-02
tcynt[e]	91.80	32.16	91.80	-0.92	142.96	1.00e-05	1.00e-02
tdchola[e]	-2358.80	260494.05	-348.33	-510946.35	510208.13	1.00e-05	1.00e-02
tethex3[e]	271.63	59.56	1835.43	1689.00	1940.29	1.00e-05	1.00e-02
tetpent3[e]	193.41	55.46	1846.57	1708.18	1943.39	1.00e-05	1.00e-02
tetpent6[e]	193.41	55.46	1846.57	1708.18	1943.39	1.00e-05	1.00e-02
tettet6[e]	115.20	51.95	1857.71	1726.20	1947.66	1.00e-05	1.00e-02
thf[e]	-209.90	115470.07	726.92	-225624.10	227036.37	1.00e-05	1.00e-02
thmmp[e]	0.00	100000.00	714.06	-195315.63	196702.18	1.00e-05	1.00e-02
thmtp[e]	0.00	100000.00	711.66	-195318.03	196699.78	1.00e-05	1.00e-02
thym[e]	-239.89	20.92	28.19	-42.51	57.32	1.00e-05	1.00e-02
thyox_L[e]	-208.75	80.15	280.16	93.39	425.37	1.00e-05	1.00e-02
tmndnc[e]	161.81	51.16	1457.52	1327.56	1545.92	1.00e-05	1.00e-02
tolbutamide[e]	-4.60	100000.00	799.63	-195230.06	196787.76	1.00e-05	1.00e-02
triodthy[e]	-281.86	59.80	253.94	107.04	359.28	1.00e-05	1.00e-02
triodthysuf[e]	-1064.63	70710.71	-573.19	-139195.87	138007.92	1.00e-05	1.00e-02
tststerone[e]	-1375.27	250713.28	-124.23	-491551.94	491261.91	1.00e-05	1.00e-02
tststeroneglc[e]	-2220.94	250713.28	-612.46	-492040.17	490773.69	1.00e-05	1.00e-02
tststerones[e]	-1317.00	269920.63	-110.64	-529184.77	528921.92	1.00e-05	1.00e-02
tsul[e]	0.00	100000.00	-0.52	-196030.21	195987.60	1.00e-05	1.00e-02
ttdca[e]	-276.70	32.30	929.65	836.65	981.08	1.00e-05	1.00e-02
txa2[e]	-874.78	125356.64	510.30	-245218.41	246197.45	1.00e-05	1.00e-02
tymsf[e]	-864.10	70710.68	-372.64	-138995.26	138208.42	1.00e-05	1.00e-02
Tyr_ggn[e]	0.00	100000.00	44.68	-195985.01	196032.80	1.00e-05	1.00e-02
udp[e]	-2178.23	57735.04	-1691.84	-114882.21	111456.97	1.00e-05	1.00e-02
ump[e]	-1569.16	38.50	-1079.67	-1184.81	-1016.09	1.00e-05	1.00e-02
urate[e]	-357.66	21.53	-179.62	-251.50	-149.30	1.00e-05	1.00e-02
utp[e]	-1260.31	115470.06	-773.95	-227124.96	225535.50	1.00e-05	1.00e-02
vacc[e]	-166.87	37.67	1307.56	1204.04	1369.51	1.00e-05	1.00e-02
vitd3[e]	-310.73	106904.53	1655.19	-207907.38	211176.18	1.00e-05	1.00e-02
whddca[e]	-444.75	29.80	582.88	494.78	629.42	1.00e-05	1.00e-02
whhdca[e]	-413.14	34.53	971.93	874.56	1027.74	1.00e-05	1.00e-02
whtststerone[e]	-1527.52	250713.28	-276.47	-491704.18	491109.67	1.00e-05	1.00e-02
whttdca[e]	-428.94	32.05	777.41	684.90	828.35	1.00e-05	1.00e-02
xolest_hs[e]	0.00	100000.00	2010.60	-194019.09	197998.73	1.00e-05	1.00e-02
xolest2_hs[e]	0.00	100000.00	2010.60	-194019.09	197998.73	1.00e-05	1.00e-02
xoltri24[e]	-1555.63	250713.28	499.65	-490928.06	491885.80	1.00e-05	1.00e-02
xoltri25[e]	-1561.11	250713.28	494.17	-490933.55	491880.32	1.00e-05	1.00e-02
xoltri27[e]	-1544.34	250713.28	510.94	-490916.77	491897.09	1.00e-05	1.00e-02
xylt[e]	-784.39	8.68	-248.23	-294.93	-243.09	1.00e-05	1.00e-02
yvite[e]	-161.14	53.46	1983.50	1849.02	2076.40	1.00e-05	1.00e-02
f1a[g]	0.00	100000.00	1422.48	-194607.21	197410.60	1.00e-05	1.00e-02
f1a[l]	0.00	100000.00	1235.73	-194793.95	197223.86	1.00e-05	1.00e-02
fuc1p_L[c]	-1607.46	32.39	-1129.30	-1222.48	-1077.68	1.00e-05	1.00e-02
gdpfuc[c]	-1993.68	152752.53	-993.54	-300418.18	298389.53	1.00e-05	1.00e-02
gdp[g]	-1857.18	115470.06	-1397.14	-227748.15	224912.31	1.00e-05	1.00e-02
gdpfuc[g]	-1993.68	152752.53	-1110.55	-300535.19	298272.53	1.00e-05	1.00e-02
ddca[c]	-292.51	30.03	707.80	619.26	754.79	1.00e-05	1.00e-02
ttdca[c]	-276.70	32.30	897.58	804.59	949.01	1.00e-05	1.00e-02
ttdcea[c]	-198.48	32.70	888.81	795.03	941.03	1.00e-05	1.00e-02
hdca[c]	-260.90	34.80	1087.35	989.46	1143.68	1.00e-05	1.00e-02
hdcea[c]	-182.68	35.08	1078.59	980.13	1135.48	1.00e-05	1.00e-02
ocdca[c]	-245.09	37.49	1277.13	1173.97	1338.73	1.00e-05	1.00e-02
ocdcea[c]	-166.87	37.67	1268.36	1164.84	1330.31	1.00e-05	1.00e-02
lnlc[c]	-88.66	39.09	1259.59	1153.29	1324.33	1.00e-05	1.00e-02
lneldc[c]	-88.66	39.09	1259.59	1153.29	1324.33	1.00e-05	1.00e-02
ptdca[c]	-268.80	33.52	992.47	897.07	1046.30	1.00e-05	1.00e-02
ptdcacoa[c]	-2935.61	200000.01	-326.76	-392356.47	391661.39	1.00e-05	1.00e-02
hpdca[c]	-253.00	36.12	1182.24	1081.75	1241.16	1.00e-05	1.00e-02
hpdcacoa[c]	-2919.81	200000.01	-136.72	-392166.43	391851.43	1.00e-05	1.00e-02
vacc[c]	-166.87	37.67	1268.36	1164.84	1330.32	1.00e-05	1.00e-02
lnlncg[c]	-10.44	41.62	1250.83	1139.56	1320.54	1.00e-05	1.00e-02
lnlnca[c]	-10.44	41.62	1250.83	1139.56	1320.54	1.00e-05	1.00e-02
strdnc[c]	67.78	45.08	1242.06	1124.01	1318.55	1.00e-05	1.00e-02
pristcoa[c]	-2940.84	200000.01	16.23	-392013.49	392004.38	1.00e-05	1.00e-02
tmndnc[c]	161.81	51.16	1423.08	1293.11	1511.47	1.00e-05	1.00e-02
phyt[c]	-266.13	39.79	1430.06	1322.38	1496.18	1.00e-05	1.00e-02
phytcoa[c]	-2932.94	200000.01	111.08	-391918.64	392099.23	1.00e-05	1.00e-02
lgnc[c]	-197.68	46.33	1846.45	1725.96	1925.38	1.00e-05	1.00e-02
nrvnc[c]	-119.46	46.27	1837.69	1717.30	1916.51	1.00e-05	1.00e-02
tettet6[c]	115.20	51.95	1811.39	1679.88	1901.34	1.00e-05	1.00e-02
tetpent6[c]	193.41	55.46	1802.62	1664.24	1899.44	1.00e-05	1.00e-02
tetpent3[c]	193.41	55.46	1802.62	1664.23	1899.44	1.00e-05	1.00e-02
tethex3[c]	271.63	59.56	1793.86	1647.43	1898.72	1.00e-05	1.00e-02
hexc[c]	-181.87	49.46	2036.23	1909.60	2121.29	1.00e-05	1.00e-02
occoa[c]	-2990.93	200000.01	-990.70	-393020.41	390997.44	1.00e-05	1.00e-02
octa[c]	-324.12	26.42	328.24	246.76	368.16	1.00e-05	1.00e-02
malcoa[c]	-3377.50	200000.01	-1942.44	-393972.15	390045.70	1.00e-05	1.00e-02
whddca[c]	-444.75	29.80	555.56	467.46	602.10	1.00e-05	1.00e-02
whttdca[c]	-428.94	32.05	745.34	652.83	796.28	1.00e-05	1.00e-02
whhdca[c]	-413.14	34.53	935.11	837.74	990.92	1.00e-05	1.00e-02
fald[c]	-122.47	12.24	-35.49	-89.18	-23.36	1.00e-05	1.00e-02
Sfglutth[c]	-992.99	100000.01	-297.19	-196326.89	195690.95	1.00e-05	1.00e-02
fald[l]	-122.47	12.24	-55.68	-109.36	-43.55	1.00e-05	1.00e-02
tdcoa[m]	-2943.51	200000.01	-145.51	-392175.22	391842.64	1.00e-05	1.00e-02
ptdcacoa[m]	-2935.61	200000.01	-41.16	-392070.87	391946.98	1.00e-05	1.00e-02
occoa[m]	-2990.93	200000.01	-771.83	-392801.54	391216.31	1.00e-05	1.00e-02
hpdcacoa[m]	-2919.81	200000.01	167.66	-391862.06	392155.80	1.00e-05	1.00e-02
stcoa[x]	-2911.90	200000.01	-120.45	-392150.16	391867.70	1.00e-05	1.00e-02
octd11ecoa[m]	-2833.69	200000.01	253.78	-391775.94	392241.93	1.00e-05	1.00e-02
lnlccoa[m]	-2755.47	200000.01	235.51	-391794.21	392223.66	1.00e-05	1.00e-02
lneldccoa[m]	-2755.47	200000.01	235.51	-391794.21	392223.66	1.00e-05	1.00e-02
lnlncacoa[m]	-2677.25	200000.01	217.24	-391812.47	392205.40	1.00e-05	1.00e-02
lnlncgcoa[m]	-2677.25	200000.01	217.24	-391812.48	392205.39	1.00e-05	1.00e-02
lnlncgcoa[x]	-2677.25	200000.01	-139.64	-392169.36	391848.51	1.00e-05	1.00e-02
strdnccoa[m]	-2599.03	200000.02	198.98	-391830.74	392187.13	1.00e-05	1.00e-02
strdnccoa[x]	-2599.03	200000.02	-146.03	-392175.75	391842.13	1.00e-05	1.00e-02
tmndnccoa[m]	-2505.01	200000.02	389.49	-391640.24	392377.65	1.00e-05	1.00e-02
tmndnccoa[x]	-2505.01	200000.02	32.63	-391997.09	392020.79	1.00e-05	1.00e-02
odecoa[x]	-2833.69	200000.01	-126.84	-392156.56	391861.31	1.00e-05	1.00e-02
nrvnccoa[x]	-2786.27	200000.02	428.23	-391601.49	392416.38	1.00e-05	1.00e-02
tettet6coa[x]	-2551.62	200000.02	409.06	-391620.67	392397.22	1.00e-05	1.00e-02
tetpent3coa[x]	-2473.40	200000.02	402.67	-391627.06	392390.83	1.00e-05	1.00e-02
tetpent6coa[x]	-2473.40	200000.02	402.65	-391627.07	392390.81	1.00e-05	1.00e-02
tethex3coa[x]	-2395.18	200000.02	396.26	-391633.47	392384.43	1.00e-05	1.00e-02
hexccoa[x]	-2848.69	200000.02	619.65	-391410.07	392607.80	1.00e-05	1.00e-02
dcacoa[c]	-2975.12	200000.01	-800.93	-392830.64	391187.22	1.00e-05	1.00e-02
ddcacoa[c]	-2959.32	200000.01	-611.15	-392640.86	391376.99	1.00e-05	1.00e-02
xu1p_D[c]	-1624.48	32.67	-1233.30	-1327.01	-1181.15	1.00e-05	1.00e-02
gcald[c]	-290.77	4.91	-116.80	-156.11	-119.06	1.00e-05	1.00e-02
glyald[c]	-435.56	5.08	-174.60	-214.25	-176.52	1.00e-05	1.00e-02
tag1p_D[c]	-1780.10	32.87	-1301.94	-1396.05	-1249.39	1.00e-05	1.00e-02
f6p[c]	-1780.10	32.87	-1302.18	-1396.29	-1249.63	1.00e-05	1.00e-02
f26bp[c]	-2608.99	65.19	-2174.47	-2331.93	-2058.58	1.00e-05	1.00e-02
fe2[m]	-78.18	32.16	-82.95	-175.67	-31.79	1.00e-05	1.00e-02
pheme[m]	0.00	100000.00	1444.32	-194585.37	197432.44	1.00e-05	1.00e-02
ppp9[m]	0.00	100000.00	1543.76	-194485.93	197531.89	1.00e-05	1.00e-02
formcoa[c]	-3028.82	200000.01	-1637.28	-393666.98	390350.87	1.00e-05	1.00e-02
fe2[e]	-78.18	32.16	-81.85	-174.58	-30.70	1.00e-05	1.00e-02
fe2[c]	-78.18	32.16	-81.76	-174.48	-30.60	1.00e-05	1.00e-02
fe3[e]	-3.52	32.16	-10.79	-103.51	40.36	1.00e-05	1.00e-02
fuc_L[c]	-765.74	5.73	-243.83	-284.75	-244.48	1.00e-05	1.00e-02
Lfmkynr[c]	-505.16	17.56	16.67	-47.43	39.21	1.00e-05	1.00e-02
Lkynr[c]	-311.12	16.08	210.71	149.50	230.36	1.00e-05	1.00e-02
fol[c]	-525.69	100000.01	255.33	-195774.38	196243.47	1.00e-05	1.00e-02
fol[e]	-525.69	100000.01	276.03	-195753.67	196264.17	1.00e-05	1.00e-02
formcoa[x]	-3028.82	200000.01	-1675.40	-393705.11	390312.74	1.00e-05	1.00e-02
for[m]	-349.05	18.41	-300.81	-366.58	-276.61	1.00e-05	1.00e-02
for[r]	-349.05	18.41	-305.57	-371.33	-281.36	1.00e-05	1.00e-02
5dhf[m]	-2498.17	100000.01	-230.79	-196260.50	195757.37	1.00e-05	1.00e-02
thf[m]	-209.90	115470.07	799.65	-225551.37	227109.10	1.00e-05	1.00e-02
frdp[x]	-764.88	100000.01	291.41	-195738.30	196279.56	1.00e-05	1.00e-02
frdp[r]	-764.88	100000.01	320.56	-195709.15	196308.70	1.00e-05	1.00e-02
fru[e]	-911.50	5.63	-375.34	-416.08	-376.18	1.00e-05	1.00e-02
fru[c]	-911.50	5.63	-389.59	-430.32	-390.42	1.00e-05	1.00e-02
thf[c]	-209.90	115470.07	702.39	-225648.63	227011.84	1.00e-05	1.00e-02
fuc13galacglcgal14acglcgalgluside_hs[c]	-911.50	5.63	-389.59	-430.32	-390.42	1.00e-05	1.00e-02
fuc13galacglcgal14acglcgalgluside_hs[g]	-911.50	5.63	-450.15	-490.89	-450.99	1.00e-05	1.00e-02
fuc14galacglcgalgluside_hs[c]	0.00	100000.00	3870.83	-192158.86	199858.95	1.00e-05	1.00e-02
fuc14galacglcgalgluside_hs[g]	0.00	100000.00	3421.64	-192608.05	199409.76	1.00e-05	1.00e-02
fucacgalfucgalacglcgalgluside_hs[c]	0.00	100000.00	4871.16	-191158.53	200859.28	1.00e-05	1.00e-02
fucacgalfucgalacglcgalgluside_hs[g]	0.00	100000.00	4305.88	-191723.81	200294.00	1.00e-05	1.00e-02
fucacngal14acglcgalgluside_hs[c]	-4374.27	141421.37	192.33	-277023.26	277366.34	1.00e-05	1.00e-02
fucacngal14acglcgalgluside_hs[g]	-4374.27	141421.37	-338.26	-277553.84	276835.75	1.00e-05	1.00e-02
fucacngalacglcgalgluside_hs[c]	0.00	100000.00	4565.97	-191463.72	200554.09	1.00e-05	1.00e-02
fucacngalacglcgalgluside_hs[g]	0.00	100000.00	4036.02	-191993.67	200024.15	1.00e-05	1.00e-02
fuc_L[l]	-765.74	5.73	-364.96	-405.88	-365.61	1.00e-05	1.00e-02
ksi[l]	0.00	100000.00	13000.37	-183029.32	208988.50	1.00e-05	1.00e-02
ksi_deg1[l]	0.00	100000.00	12666.39	-183363.30	208654.51	1.00e-05	1.00e-02
s2l2fn2m2masn[l]	-1684.22	5.83	-1323.02	-1364.14	-1323.46	1.00e-05	1.00e-02
s2l2n2m2masn[l]	0.00	100000.00	4505.80	-191523.89	200493.92	1.00e-05	1.00e-02
fucfuc12gal14acglcgalgluside_hs[c]	0.00	100000.00	4305.75	-191723.94	200293.88	1.00e-05	1.00e-02
fucfuc12gal14acglcgalgluside_hs[g]	0.00	100000.00	3806.09	-192223.60	199794.21	1.00e-05	1.00e-02
